"Estadillo";"Especie";"Cla";"Subclase";"CatDes";"Tipo";"Densidad";"NumPies";"Hm"
"1342";"215";"A";"1";"1";"6";"2";;
"1342";"215";"A";"1";"2";"3";"3";;
"1342";"215";"A";"1";"3";"3";"3";;
"1343";"045";"A";"4C";"1";"6";"2";;
"1343";"045";"A";"4C";"2";"6";"3";;
"1343";"045";"A";"4C";"3";"6";"2";;
"1344";"045";"A";"1";"1";"3";"3";;
"1344";"045";"A";"1";"2";"3";"1";;
"1344";"045";"A";"1";"3";"1";"1";;
"1344";"045";"A";"1";"4";"1";;2;25
"1345";"045";"A";"1";"1";"3";"3";;
"1345";"045";"A";"1";"2";"3";"3";;
"1345";"045";"A";"1";"3";"3";"2";;
"1345";"045";"A";"1";"4";"3";;12;25
"1345";"215";"A";"1";"1";"3";"1";;
"1345";"215";"A";"1";"2";"3";"2";;
"1346";"045";"A";"3E";"1";"3";"2";;
"1346";"045";"A";"3E";"2";"3";"3";;
"1346";"215";"A";"3E";"2";"3";"1";;
"1347";"025";"A";"4";"2";"1";"1";;
"1347";"025";"A";"4";"3";"1";"1";;
"1347";"215";"A";"4";"1";"1";"1";;
"1348";"215";"A";"1";"2";"6";"1";;
"1350";"045";"A";"1";"1";"6";"3";;
"1350";"045";"A";"1";"2";"6";"3";;
"1350";"045";"A";"1";"3";"6";"2";;
"1350";"045";"A";"1";"4";"6";;23;40
"1351";"021";"A";"1";"4";"2";;1;40
"1351";"025";"A";"1";"1";"1";"1";;
"1351";"026";"A";"1";"4";"2";;1;48
"1351";"045";"A";"1";"1";"6";"1";;
"1352";"045";"A";"3E";"1";"1";"1";;
"1353";"021";"A";"1";"4";"2";;1;34
"1353";"215";"A";"1";"1";"3";"1";;
"1353";"215";"A";"1";"2";"3";"2";;
"1353";"215";"A";"1";"3";"3";"3";;
"1353";"215";"A";"1";"4";"3";;12;55
"1354";"021";"A";"1";"3";"2";"1";;
"1354";"045";"A";"1";"1";"1";"1";;
"1354";"215";"A";"1";"1";"1";"1";;
"1355";"045";"A";"3E";"1";"1";"1";;
"1355";"215";"A";"3E";"1";"6";"1";;
"1355";"215";"A";"3E";"2";"6";"2";;
"1355";"215";"A";"3E";"3";"6";"3";;
"1355";"215";"A";"3E";"4";"6";;4;33
"1355";"295";"A";"3E";"1";"1";"1";;
"1355";"295";"A";"3E";"2";"1";"1";;
"1355";"295";"A";"3E";"3";"1";"1";;
"1356";"215";"A";"3E";"1";"1";"1";;
"1357";"021";"A";"1";"4";"2";;1;25
"1358";"021";"A";"1";"4";"2";;1;45
"1358";"025";"A";"1";"3";"2";"1";;
"1358";"045";"A";"1";"1";"6";"1";;
"1358";"215";"A";"1";"3";"3";"2";;
"1358";"215";"A";"1";"4";"3";;1;35
"1361";"045";"A";"1";"2";"1";"2";;
"1362";"025";"A";"1";"3";"2";"1";;
"1362";"045";"A";"1";"1";"6";"2";;
"1363";"215";"A";"1";"1";"1";"3";;
"1363";"215";"A";"1";"2";"1";"1";;
"1363";"295";"A";"1";"2";"1";"1";;
"1364";"021";"A";"3E";"2";"1";"1";;
"1365";"026";"A";"1";"3";"1";"2";;
"1365";"026";"A";"1";"4";"1";;10;39
"1365";"215";"A";"1";"1";"1";"1";;
"1365";"215";"A";"1";"2";"1";"1";;
"1365";"215";"A";"1";"3";"1";"1";;
"1366";"025";"A";"1";"3";"2";"1";;
"1366";"045";"A";"1";"1";"6";"1";;
"1366";"215";"A";"1";"2";"3";"2";;
"1368";"045";"A";"1";"1";"6";"1";;
"1370";"045";"A";"1";"1";"6";"1";;
"1390";"215";"A";"1";"1";"1";"1";;
"1398";"215";"A";"1";"2";"6";"2";;
"1407";"045";"A";"1";"1";"6";"2";;
"1407";"045";"A";"1";"2";"6";"3";;
"1407";"045";"A";"1";"3";"6";"3";;
"1407";"045";"A";"1";"4";"6";;10;35
"1408";"215";"A";"1";"1";"6";"1";;
"1408";"215";"A";"1";"2";"6";"2";;
"1408";"215";"A";"1";"3";"6";"1";;
"1413";"045";"A";"1";"1";"6";"3";;
"1413";"045";"A";"1";"2";"6";"3";;
"1413";"045";"A";"1";"3";"6";"2";;
"1413";"045";"A";"1";"4";"6";;12;28
"1414";"045";"A";"1";"1";"6";"3";;
"1414";"045";"A";"1";"2";"6";"3";;
"1414";"045";"A";"1";"3";"6";"3";;
"1414";"045";"A";"1";"4";"6";;6;30
"1416";"021";"A";"1";"1";"1";"1";;
"1416";"026";"A";"1";"1";"1";"1";;
"1416";"045";"A";"1";"1";"1";"1";;
"1419";"021";"A";"1";"2";"1";"1";;
"1419";"045";"A";"1";"1";"6";"1";;
"1420";"045";"A";"1";"1";"3";"3";;
"1420";"045";"A";"1";"2";"3";"2";;
"1420";"045";"A";"1";"3";"3";"3";;
"1420";"045";"A";"1";"4";"6";;1;18
"1421";"045";"A";"1";"1";"6";"3";;
"1421";"045";"A";"1";"2";"6";"3";;
"1421";"045";"A";"1";"3";"6";"2";;
"1421";"045";"A";"1";"4";"1";;1;23
"1424";"045";"A";"1";"1";"6";"3";;
"1424";"045";"A";"1";"2";"6";"3";;
"1424";"045";"A";"1";"3";"6";"3";;
"1424";"093";"A";"1";"2";"1";"1";;
"1424";"215";"A";"1";"1";"1";"1";;
"1424";"215";"A";"1";"2";"1";"3";;
"1424";"215";"A";"1";"3";"1";"1";;
"1428";"045";"A";"3E";"1";"6";"3";;
"1428";"045";"A";"3E";"4";"6";;7;35
"1428";"215";"A";"3E";"1";"6";"2";;
"1429";"004";"A";"3E";"1";"6";"2";;
"1429";"045";"A";"3E";"1";"6";"3";;
"1429";"045";"A";"3E";"2";"6";"2";;
"1429";"045";"A";"3E";"3";"1";"1";;
"1429";"045";"A";"3E";"4";"1";;1;23
"1429";"093";"A";"3E";"1";"1";"1";;
"1429";"093";"A";"3E";"2";"6";"2";;
"1429";"093";"A";"3E";"3";"1";"1";;
"1429";"095";"A";"3E";"1";"3";"1";;
"1429";"095";"A";"3E";"2";"3";"1";;
"1429";"095";"A";"3E";"3";"3";"1";;
"1429";"095";"A";"3E";"4";"6";;3;33
"1429";"215";"A";"3E";"1";"1";"1";;
"1429";"215";"A";"3E";"2";"6";"2";;
"1430";"045";"A";"1";"1";"6";"3";;
"1430";"045";"A";"1";"2";"6";"2";;
"1430";"045";"A";"1";"3";"1";"1";;
"1430";"045";"A";"1";"4";"6";;4;25
"1431";"045";"A";"1";"1";"1";"1";;
"1431";"215";"A";"1";"1";"1";"3";;
"1431";"215";"A";"1";"2";"1";"1";;
"1432";"045";"A";"1";"1";"6";"2";;
"1434";"024";"A";"1";"1";"1";"1";;
"1434";"045";"A";"1";"1";"6";"3";;
"1434";"045";"A";"1";"2";"1";"1";;
"1434";"045";"A";"1";"4";"1";;1;30
"1434";"215";"A";"1";"1";"6";"3";;
"1434";"215";"A";"1";"2";"1";"1";;
"1437";"004";"A";"1";"1";"6";"2";;
"1437";"004";"A";"1";"2";"6";"2";;
"1437";"045";"A";"1";"1";"6";"3";;
"1437";"237";"A";"1";"1";"6";"3";;
"1439";"045";"A";"1";"1";"6";"3";;
"1439";"045";"A";"1";"2";"6";"2";;
"1439";"045";"A";"1";"3";"1";"1";;
"1441";"004";"A";"3E";"1";"1";"1";;
"1441";"026";"A";"3E";"1";"1";"1";;
"1441";"044";"A";"3E";"1";"1";"1";;
"1441";"045";"A";"3E";"1";"6";"2";;
"1443";"026";"A";"3E";"1";"1";"3";;
"1443";"045";"A";"3E";"1";"6";"2";;
"1443";"045";"A";"3E";"2";"6";"2";;
"1443";"215";"A";"3E";"1";"1";"1";;
"1444";"024";"A";"1";"1";"1";"1";;
"1444";"026";"A";"1";"1";"1";"1";;
"1445";"045";"A";"1";"1";"6";"2";;
"1445";"045";"A";"1";"2";"6";"2";;
"1445";"215";"A";"1";"1";"1";"1";;
"1446";"045";"A";"1";"1";"6";"3";;
"1446";"045";"A";"1";"2";"6";"3";;
"1446";"045";"A";"1";"3";"6";"2";;
"1446";"045";"A";"1";"4";"1";;2;40
"1446";"215";"A";"1";"1";"1";"1";;
"1446";"215";"A";"1";"2";"1";"1";;
"1447";"026";"A";"1";"1";"1";"3";;
"1447";"026";"A";"1";"4";"2";;1;40
"1447";"043";"A";"1";"1";"1";"1";;
"1447";"045";"A";"1";"1";"6";"2";;
"1448";"045";"A";"1";"1";"6";"3";;
"1448";"045";"A";"1";"2";"6";"2";;
"1448";"045";"A";"1";"3";"1";"1";;
"1448";"045";"A";"1";"4";"1";;1;40
"1448";"215";"A";"1";"1";"1";"1";;
"1448";"215";"A";"1";"2";"6";"2";;
"1448";"215";"A";"1";"3";"6";"2";;
"1450";"237";"A";"1";"1";"1";"1";;
"1450";"237";"A";"1";"2";"1";"2";;
"1450";"237";"A";"1";"3";"1";"2";;
"1450";"237";"A";"1";"4";"1";;2;20
"1452";"004";"A";"1";"1";"1";"1";;
"1452";"021";"A";"1";"1";"1";"1";;
"1452";"044";"A";"1";"1";"1";"1";;
"1452";"045";"A";"1";"1";"6";"3";;
"1452";"045";"A";"1";"3";"1";"1";;
"1452";"045";"A";"1";"4";"6";;10;40
"1452";"278";"A";"1";"1";"1";"1";;
"1453";"025";"A";"3E";"1";"1";"1";;
"1453";"026";"A";"3E";"1";"1";"1";;
"1453";"045";"A";"3E";"1";"1";"1";;
"1453";"045";"A";"3E";"2";"6";"2";;
"1453";"215";"A";"3E";"1";"1";"1";;
"1453";"215";"A";"3E";"2";"6";"2";;
"1453";"215";"A";"3E";"3";"6";"3";;
"1453";"215";"A";"3E";"4";"1";;2;30
"1454";"026";"A";"1";"1";"1";"1";;
"1454";"044";"A";"1";"1";"1";"1";;
"1454";"045";"A";"1";"1";"6";"3";;
"1454";"045";"A";"1";"2";"6";"3";;
"1454";"045";"A";"1";"3";"6";"3";;
"1454";"045";"A";"1";"4";"1";;2;60
"1456";"024";"A";"1";"2";"2";"1";;
"1456";"237";"A";"1";"2";"1";"2";;
"1456";"237";"A";"1";"3";"1";"3";;
"1459";"045";"A";"1";"1";"1";"1";;
"1459";"237";"A";"1";"1";"1";"1";;
"1459";"237";"A";"1";"2";"1";"2";;
"1459";"237";"A";"1";"3";"1";"1";;
"1460";"004";"A";"1";"1";"1";"1";;
"1460";"026";"A";"1";"1";"1";"1";;
"1460";"237";"A";"1";"4";"1";;2;30
"1461";"026";"A";"1";"4";"2";;1;20
"1461";"237";"A";"1";"2";"1";"2";;
"1461";"237";"A";"1";"3";"1";"1";;
"1464";"002";"A";"3E";"1";"6";"3";;
"1464";"002";"A";"3E";"2";"6";"3";;
"1464";"002";"A";"3E";"3";"6";"3";;
"1464";"002";"A";"3E";"4";"6";;4;25
"1466";"237";"A";"4";"3";"1";"2";;
"1466";"237";"A";"4";"4";"1";;1;23
"1467";"026";"A";"4";"4";"2";;1;22
"1467";"237";"A";"4";"3";"1";"1";;
"1467";"237";"A";"4";"4";"1";;2;25
"1469";"004";"A";"1";"2";"6";"1";;
"1469";"026";"A";"1";"1";"1";"1";;
"1469";"039";"A";"1";"1";"1";"1";;
"1469";"039";"A";"1";"2";"1";"2";;
"1469";"039";"A";"1";"3";"1";"2";;
"1469";"039";"A";"1";"4";"1";;4;40
"1469";"045";"A";"1";"1";"6";"2";;
"1469";"045";"A";"1";"2";"6";"1";;
"1473";"039";"A";"3E";"2";"1";"1";;
"1473";"039";"A";"3E";"3";"1";"2";;
"1473";"039";"A";"3E";"4";"1";;15;20
"1475";"026";"A";"3E";"4";"2";;1;30
"1475";"237";"A";"3E";"2";"1";"1";;
"1478";"039";"A";"4C";"4";"1";;19;25
"1482";"039";"A";"1";"2";"1";"1";;
"1482";"039";"A";"1";"3";"1";"2";;
"1484";"045";"A";"1";"1";"6";"3";;
"1484";"045";"A";"1";"2";"6";"3";;
"1484";"045";"A";"1";"3";"6";"3";;
"1484";"045";"A";"1";"4";"6";;8;35
"1485";"024";"A";"1";"1";"1";"1";;
"1485";"045";"A";"1";"1";"6";"2";;
"1485";"045";"A";"1";"2";"6";"2";;
"1486";"045";"A";"1";"1";"6";"3";;
"1486";"045";"A";"1";"2";"6";"1";;
"1488";"024";"A";"3E";"2";"1";"1";;
"1488";"025";"A";"3E";"3";"1";"1";;
"1488";"045";"A";"3E";"1";"1";"1";;
"1488";"045";"A";"3E";"2";"1";"1";;
"1491";"045";"A";"1";"1";"6";"1";;
"1491";"237";"A";"1";"2";"1";"2";;
"1491";"237";"A";"1";"3";"1";"2";;
"1491";"237";"A";"1";"4";"1";;5;20
"1493";"024";"A";"1";"1";"1";"1";;
"1493";"026";"A";"1";"1";"1";"1";;
"1493";"045";"A";"1";"1";"6";"3";;
"1493";"045";"A";"1";"2";"6";"3";;
"1493";"045";"A";"1";"4";"6";;1;40
"1494";"024";"A";"1";"1";"1";"2";;
"1494";"045";"A";"1";"1";"6";"3";;
"1494";"045";"A";"1";"2";"6";"3";;
"1494";"045";"A";"1";"3";"6";"3";;
"1495";"024";"A";"1";"2";"1";"1";;
"1495";"237";"A";"1";"2";"1";"1";;
"1498";"024";"A";"4";"2";"1";"1";;
"1498";"237";"A";"4";"2";"1";"2";;
"1499";"045";"A";"1";"1";"6";"2";;
"1499";"045";"A";"1";"2";"6";"1";;
"1499";"237";"A";"1";"2";"1";"1";;
"1499";"237";"A";"1";"3";"1";"1";;
"1502";"045";"A";"1";"1";"6";"3";;
"1502";"045";"A";"1";"2";"6";"3";;
"1502";"237";"A";"1";"2";"1";"2";;
"1502";"237";"A";"1";"3";"1";"2";;
"1511";"024";"A";"4";"2";"1";"1";;
"1511";"024";"A";"4";"4";"1";;2;30
"1511";"045";"A";"4";"2";"3";"2";;
"1511";"237";"A";"4";"1";"1";"1";;
"1511";"237";"A";"4";"2";"1";"1";;
"1511";"237";"A";"4";"3";"1";"1";;
"1511";"237";"A";"4";"4";"1";;1;21
"1515";"024";"A";"1";"3";"2";"2";;
"1515";"024";"A";"1";"4";"2";;5;30
"1515";"045";"A";"1";"1";"6";"2";;
"1515";"045";"A";"1";"2";"6";"1";;
"1515";"045";"A";"1";"3";"6";"1";;
"1515";"045";"A";"1";"4";"6";;5;28
"1516";"026";"A";"1";"4";"1";;2;20
"1517";"045";"A";"1";"1";"6";"2";;
"1517";"045";"A";"1";"2";"6";"2";;
"1517";"045";"A";"1";"3";"6";"2";;
"1522";"023";"A";"1";"4";"1";;2;23
"1522";"045";"A";"1";"1";"6";"1";;
"1522";"237";"A";"1";"2";"1";"1";;
"1522";"237";"A";"1";"3";"1";"2";;
"1523";"024";"A";"1";"2";"1";"1";;
"1523";"045";"A";"1";"1";"6";"3";;
"1523";"045";"A";"1";"2";"6";"3";;
"1523";"045";"A";"1";"3";"6";"1";;
"1525";"056";"A";"1";"1";"6";"1";;
"1525";"056";"A";"1";"2";"6";"2";;
"1525";"215";"A";"1";"2";"3";"1";;
"1525";"215";"A";"1";"3";"3";"2";;
"1525";"215";"A";"1";"4";"3";;3;33
"1527";"026";"A";"1";"3";"1";"1";;
"1527";"026";"A";"1";"4";"1";;10;42
"1527";"045";"A";"1";"1";"6";"2";;
"1527";"045";"A";"1";"2";"6";"1";;
"1527";"045";"A";"1";"4";"3";;2;26
"1528";"237";"A";"1";"1";"1";"1";;
"1528";"237";"A";"1";"3";"1";"2";;
"1528";"237";"A";"1";"4";"1";;3;20
"1531";"237";"A";"4";"2";"1";"2";;
"1531";"237";"A";"4";"3";"1";"2";;
"1531";"237";"A";"4";"4";"1";;1;23
"1532";"024";"A";"1";"3";"1";"1";;
"1532";"045";"A";"1";"1";"1";"1";;
"1532";"237";"A";"1";"2";"1";"2";;
"1532";"237";"A";"1";"3";"1";"2";;
"1532";"237";"A";"1";"4";"1";;4;23
"1533";"024";"A";"4C";"4";"2";;2;35
"1533";"026";"A";"4C";"1";"1";"1";;
"1533";"026";"A";"4C";"4";"1";;1;45
"1533";"237";"A";"4C";"1";"1";"2";;
"1534";"024";"A";"3E";"4";"2";;1;30
"1534";"237";"A";"3E";"2";"1";"1";;
"1534";"237";"A";"3E";"3";"1";"1";;
"1536";"057";"A";"1";"3";"6";"2";;
"1536";"057";"A";"1";"4";"6";;14;35
"1537";"024";"A";"1";"3";"1";"1";;
"1537";"024";"A";"1";"4";"1";;3;23
"1538";"045";"A";"1";"1";"6";"1";;
"1538";"237";"A";"1";"2";"1";"2";;
"1538";"237";"A";"1";"3";"1";"2";;
"1539";"024";"A";"3E";"1";"1";"1";;
"1539";"237";"A";"3E";"1";"1";"1";;
"1539";"237";"A";"3E";"2";"1";"2";;
"1539";"237";"A";"3E";"3";"1";"1";;
"1541";"024";"A";"1";"4";"2";;3;23
"1541";"237";"A";"1";"2";"1";"1";;
"1541";"237";"A";"1";"3";"1";"2";;
"1543";"026";"A";"1";"1";"1";"1";;
"1543";"026";"A";"1";"2";"1";"1";;
"1543";"026";"A";"1";"3";"1";"1";;
"1543";"026";"A";"1";"4";"1";;1;45
"1543";"045";"A";"1";"1";"6";"2";;
"1543";"045";"A";"1";"2";"6";"2";;
"1543";"237";"A";"1";"3";"6";"1";;
"1546";"024";"A";"4";"2";"2";"1";;
"1546";"024";"A";"4";"3";"2";"1";;
"1546";"024";"A";"4";"4";"2";;1;27
"1546";"237";"A";"4";"2";"1";"1";;
"1546";"237";"A";"4";"3";"1";"1";;
"1547";"237";"A";"1";"1";"6";"1";;
"1547";"237";"A";"1";"2";"6";"2";;
"1547";"237";"A";"1";"3";"6";"1";;
"1548";"237";"A";"1";"1";"1";"1";;
"1549";"045";"A";"1";"1";"6";"3";;
"1549";"045";"A";"1";"2";"6";"1";;
"1549";"045";"A";"1";"3";"6";"1";;
"1549";"045";"A";"1";"4";"6";;4;33
"1549";"237";"A";"1";"2";"1";"2";;
"1549";"237";"A";"1";"3";"1";"1";;
"1550";"237";"A";"4";"1";"1";"1";;
"1550";"237";"A";"4";"2";"1";"2";;
"1550";"237";"A";"4";"3";"1";"2";;
"1550";"237";"A";"4";"4";"1";;2;23
"1551";"024";"A";"1";"1";"1";"1";;
"1551";"039";"A";"1";"4";"1";;1;18
"1551";"237";"A";"1";"1";"6";"2";;
"1551";"237";"A";"1";"2";"6";"3";;
"1551";"237";"A";"1";"3";"6";"1";;
"1551";"237";"A";"1";"4";"6";;2;22
"1552";"024";"A";"1";"1";"1";"1";;
"1552";"024";"A";"1";"3";"1";"1";;
"1552";"024";"A";"1";"4";"1";;2;35
"1552";"045";"A";"1";"1";"6";"3";;
"1552";"045";"A";"1";"2";"6";"2";;
"1552";"237";"A";"1";"2";"6";"1";;
"1552";"237";"A";"1";"3";"6";"1";;
"1552";"237";"A";"1";"4";"6";;3;25
"1553";"024";"A";"1";"1";"1";"1";;
"1553";"045";"A";"1";"1";"6";"2";;
"1553";"045";"A";"1";"2";"6";"2";;
"1553";"237";"A";"1";"1";"1";"2";;
"1553";"237";"A";"1";"2";"1";"2";;
"1553";"237";"A";"1";"3";"1";"2";;
"1553";"237";"A";"1";"4";"1";;2;35
"1554";"237";"A";"1";"1";"6";"1";;
"1554";"237";"A";"1";"2";"6";"2";;
"1554";"237";"A";"1";"3";"6";"2";;
"1554";"237";"A";"1";"4";"6";;1;25
"1555";"024";"A";"1";"1";"1";"1";;
"1555";"024";"A";"1";"2";"1";"1";;
"1555";"045";"A";"1";"1";"3";"2";;
"1555";"045";"A";"1";"2";"6";"2";;
"1555";"045";"A";"1";"3";"6";"2";;
"1555";"045";"A";"1";"4";"6";;2;33
"1555";"237";"A";"1";"2";"1";"1";;
"1556";"024";"A";"1";"1";"1";"1";;
"1556";"045";"A";"1";"1";"1";"2";;
"1556";"237";"A";"1";"1";"1";"1";;
"1557";"024";"A";"4C";"2";"1";"2";;
"1557";"024";"A";"4C";"3";"1";"2";;
"1557";"024";"A";"4C";"4";"1";;1;25
"1558";"026";"A";"1";"4";"2";;1;21
"1558";"045";"A";"1";"1";"6";"2";;
"1558";"045";"A";"1";"2";"6";"1";;
"1558";"237";"A";"1";"2";"1";"1";;
"1559";"024";"A";"3E";"4";"2";;1;20
"1562";"024";"A";"1";"4";"1";;1;30
"1562";"045";"A";"1";"1";"6";"3";;
"1562";"045";"A";"1";"2";"6";"2";;
"1562";"045";"A";"1";"3";"6";"1";;
"1562";"045";"A";"1";"4";"6";;3;24
"1562";"237";"A";"1";"2";"1";"1";;
"1562";"237";"A";"1";"3";"1";"2";;
"1564";"095";"A";"1";"1";"3";"1";;
"1564";"095";"A";"1";"2";"3";"1";;
"1566";"024";"A";"1";"1";"1";"1";;
"1566";"237";"A";"1";"1";"1";"1";;
"1566";"237";"A";"1";"2";"1";"2";;
"1567";"024";"A";"1";"3";"1";"1";;
"1567";"237";"A";"1";"2";"1";"1";;
"1568";"024";"A";"1";"1";"1";"1";;
"1568";"237";"A";"1";"3";"1";"1";;
"1569";"024";"A";"1";"2";"1";"1";;
"1569";"024";"A";"1";"3";"1";"1";;
"1569";"045";"A";"1";"2";"6";"2";;
"1569";"237";"A";"1";"2";"6";"2";;
"1569";"237";"A";"1";"3";"6";"1";;
"1570";"024";"A";"3E";"3";"1";"1";;
"1570";"045";"A";"3E";"1";"6";"3";;
"1570";"045";"A";"3E";"2";"6";"3";;
"1570";"045";"A";"3E";"3";"6";"2";;
"1570";"237";"A";"3E";"2";"1";"1";;
"1574";"026";"A";"1";"1";"1";"2";;
"1574";"026";"A";"1";"4";"1";;1;32
"1574";"045";"A";"1";"1";"1";"1";;
"1574";"237";"A";"1";"1";"1";"1";;
"1574";"237";"A";"1";"2";"1";"1";;
"1578";"026";"A";"1";"1";"1";"1";;
"1578";"237";"A";"1";"1";"1";"1";;
"1579";"237";"A";"4";"2";"1";"1";;
"1579";"237";"A";"4";"3";"1";"2";;
"1580";"026";"A";"4";"1";"2";"1";;
"1580";"045";"A";"4";"1";"2";"1";;
"1581";"237";"A";"1";"1";"1";"1";;
"1581";"237";"A";"1";"2";"1";"2";;
"1581";"237";"A";"1";"3";"1";"2";;
"1581";"237";"A";"1";"4";"1";;4;20
"1582";"045";"A";"1";"1";"3";"1";;
"1582";"045";"A";"1";"2";"3";"1";;
"1582";"045";"A";"1";"3";"3";"2";;
"1582";"045";"A";"1";"4";"3";;3;25
"1582";"237";"A";"1";"1";"1";"1";;
"1582";"237";"A";"1";"2";"1";"2";;
"1582";"237";"A";"1";"3";"1";"1";;
"1583";"045";"A";"1";"1";"6";"1";;
"1583";"045";"A";"1";"2";"3";"1";;
"1584";"024";"A";"1";"1";"1";"1";;
"1584";"024";"A";"1";"3";"1";"1";;
"1584";"024";"A";"1";"4";"1";;1;30
"1584";"237";"A";"1";"1";"6";"1";;
"1584";"237";"A";"1";"2";"6";"2";;
"1584";"237";"A";"1";"3";"6";"1";;
"1585";"024";"A";"1";"1";"1";"2";;
"1585";"024";"A";"1";"4";"1";;2;45
"1585";"045";"A";"1";"1";"1";"1";;
"1585";"237";"A";"1";"2";"1";"1";;
"1586";"024";"A";"1";"3";"1";"1";;
"1586";"024";"A";"1";"4";"1";;4;22
"1586";"237";"A";"1";"2";"6";"1";;
"1586";"237";"A";"1";"3";"6";"1";;
"1587";"024";"A";"3E";"2";"2";"2";;
"1587";"026";"A";"3E";"3";"2";"1";;
"1587";"237";"A";"3E";"2";"6";"2";;
"1589";"057";"A";"1";"4";"3";;4;40
"1592";"026";"A";"3E";"1";"1";"2";;
"1593";"026";"A";"1";"1";"1";"2";;
"1593";"026";"A";"1";"2";"1";"1";;
"1593";"026";"A";"1";"3";"1";"2";;
"1593";"026";"A";"1";"4";"1";;8;30
"1593";"237";"A";"1";"2";"1";"1";;
"1593";"237";"A";"1";"3";"1";"2";;
"1593";"237";"A";"1";"4";"1";;1;18
"1595";"043";"A";"1";"1";"6";"3";;
"1595";"043";"A";"1";"2";"6";"2";;
"1595";"043";"A";"1";"4";"6";;5;35
"1595";"215";"A";"1";"1";"6";"1";;
"1595";"215";"A";"1";"2";"6";"1";;
"1597";"237";"A";"1";"1";"1";"1";;
"1597";"237";"A";"1";"2";"1";"2";;
"1599";"045";"A";"1";"3";"3";"1";;
"1599";"237";"A";"1";"2";"1";"1";;
"1599";"237";"A";"1";"3";"1";"1";;
"1600";"024";"A";"1";"3";"1";"1";;
"1600";"024";"A";"1";"4";"1";;6;26
"1600";"237";"A";"1";"2";"6";"1";;
"1600";"237";"A";"1";"3";"6";"1";;
"1601";"045";"A";"3E";"1";"6";"1";;
"1601";"045";"A";"3E";"2";"6";"2";;
"1601";"045";"A";"3E";"3";"6";"1";;
"1601";"237";"A";"3E";"1";"6";"1";;
"1601";"237";"A";"3E";"2";"6";"2";;
"1601";"237";"A";"3E";"3";"6";"1";;
"1603";"024";"A";"1";"1";"1";"1";;
"1603";"024";"A";"1";"2";"1";"2";;
"1603";"024";"A";"1";"3";"1";"2";;
"1603";"045";"A";"1";"1";"1";"1";;
"1603";"237";"A";"1";"1";"1";"1";;
"1603";"237";"A";"1";"2";"1";"2";;
"1603";"237";"A";"1";"3";"1";"3";;
"1603";"237";"A";"1";"4";"1";;2;20
"1609";"237";"A";"1";"2";"1";"1";;
"1609";"237";"A";"1";"3";"1";"1";;
"1613";"026";"A";"1";"1";"1";"2";;
"1615";"024";"A";"1";"3";"1";"3";;
"1615";"045";"A";"1";"2";"6";"1";;
"1615";"045";"A";"1";"3";"6";"1";;
"1615";"237";"A";"1";"3";"1";"1";;
"1617";"004";"A";"1";"1";"6";"2";;
"1617";"024";"A";"1";"1";"1";"1";;
"1617";"024";"A";"1";"2";"1";"1";;
"1617";"024";"A";"1";"3";"1";"1";;
"1617";"024";"A";"1";"4";"1";;3;35
"1617";"045";"A";"1";"1";"6";"3";;
"1617";"045";"A";"1";"2";"6";"3";;
"1617";"045";"A";"1";"3";"6";"3";;
"1617";"045";"A";"1";"4";"6";;4;25
"1618";"045";"A";"1";"1";"6";"3";;
"1618";"045";"A";"1";"2";"6";"3";;
"1618";"045";"A";"1";"3";"6";"2";;
"1620";"026";"A";"4";"3";"1";"1";;
"1628";"026";"A";"1";"1";"1";"1";;
"1628";"045";"A";"1";"1";"6";"3";;
"1628";"045";"A";"1";"2";"6";"3";;
"1628";"045";"A";"1";"3";"6";"3";;
"1628";"045";"A";"1";"4";"6";;5;30
"1628";"237";"A";"1";"2";"6";"1";;
"1628";"237";"A";"1";"3";"6";"2";;
"1632";"291";"A";"1";"1";"6";"1";;
"1632";"291";"A";"1";"2";"6";"1";;
"1632";"291";"A";"1";"3";"6";"1";;
"1632";"291";"A";"1";"4";"6";;15;35
"1633";"024";"A";"1";"1";"1";"1";;
"1633";"237";"A";"1";"2";"1";"1";;
"1633";"237";"A";"1";"3";"1";"1";;
"1633";"291";"A";"1";"1";"6";"3";;
"1633";"291";"A";"1";"2";"6";"3";;
"1635";"024";"A";"1";"1";"1";"1";;
"1635";"024";"A";"1";"2";"1";"2";;
"1635";"024";"A";"1";"3";"1";"1";;
"1636";"024";"A";"1";"4";"2";;6;35
"1636";"045";"A";"1";"1";"1";"1";;
"1636";"237";"A";"1";"1";"6";"1";;
"1636";"237";"A";"1";"2";"6";"1";;
"1643";"045";"A";"4";"1";"6";"1";;
"1643";"045";"A";"4";"2";"6";"1";;
"1643";"045";"A";"4";"3";"6";"1";;
"1643";"237";"A";"4";"2";"1";"1";;
"1644";"024";"A";"1";"1";"1";"1";;
"1645";"237";"A";"1";"2";"6";"2";;
"1645";"237";"A";"1";"3";"6";"1";;
"1646";"024";"A";"1";"2";"1";"1";;
"1646";"024";"A";"1";"3";"1";"1";;
"1646";"024";"A";"1";"4";"1";;1;30
"1646";"026";"A";"1";"4";"1";;1;30
"1646";"045";"A";"1";"2";"6";"1";;
"1646";"045";"A";"1";"3";"6";"1";;
"1647";"024";"A";"1";"2";"1";"1";;
"1647";"024";"A";"1";"3";"1";"1";;
"1647";"024";"A";"1";"4";"1";;1;20
