"Estadillo";"Cla";"Subclase";"Especie";"Fcc";"Hm"
"1584";"A";"1";"128";1;3
"1584";"A";"1";"129";2;2
"1584";"A";"1";"138";1;3
"1584";"A";"1";"4101";3;5
"1584";"A";"1";"4104";3;18
"1585";"A";"1";"105";5;12
"1585";"A";"1";"1103";15;15
"1585";"A";"1";"1110";2;5
"1585";"A";"1";"1122";5;5
"1585";"A";"1";"114";10;10
"1585";"A";"1";"3109";1;2
"1585";"A";"1";"4101";2;5
"1585";"A";"1";"5122";2;5
"1586";"A";"1";"1103";5;6
"1586";"A";"1";"1122";2;10
"1586";"A";"1";"114";20;7
"1586";"A";"1";"117";2;2
"1586";"A";"1";"129";5;2
"1586";"A";"1";"4101";5;5
"1586";"A";"1";"5122";2;4
"1587";"A";"3E";"1103";15;3
"1587";"A";"3E";"114";15;5
"1587";"A";"3E";"117";2;2
"1587";"A";"3E";"129";2;1
"1587";"A";"3E";"4101";5;3
"1587";"A";"3E";"5122";1;3
"1589";"A";"1";"104";2;12
"1589";"A";"1";"1103";2;10
"1589";"A";"1";"119";5;20
"1589";"A";"1";"3121";25;30
"1592";"A";"3E";"1103";30;9
"1592";"A";"3E";"1110";2;5
"1592";"A";"3E";"114";70;17
"1592";"A";"3E";"3101";2;7
"1592";"A";"3E";"4101";2;8
"1593";"A";"1";"109";10;8
"1593";"A";"1";"1103";8;6
"1593";"A";"1";"1110";3;5
"1593";"A";"1";"114";30;12
"1593";"A";"1";"2101";8;14
"1595";"A";"1";"105";1;1
"1595";"A";"1";"119";4;14
"1595";"A";"1";"144";1;10
"1595";"A";"1";"2101";1;2
"1597";"A";"1";"1103";5;3
"1597";"A";"1";"114";60;3
"1597";"A";"1";"117";2;5
"1597";"A";"1";"129";2;2
"1597";"A";"1";"151";2;2
"1597";"A";"1";"4101";15;3
"1597";"A";"1";"5122";2;2
"1599";"A";"1";"105";5;10
"1599";"A";"1";"110";2;10
"1599";"A";"1";"1101";3;18
"1599";"A";"1";"1103";60;12
"1599";"A";"1";"114";10;15
"1599";"A";"1";"117";5;20
"1599";"A";"1";"3101";25;10
"1599";"A";"1";"4101";2;10
"1600";"A";"1";"1103";15;10
"1600";"A";"1";"1122";5;10
"1600";"A";"1";"114";35;8
"1600";"A";"1";"117";3;3
"1600";"A";"1";"151";2;2
"1600";"A";"1";"4101";3;3
"1600";"A";"1";"4102";5;5
"1602";"A";"1";"1101";60;18
"1602";"A";"1";"1103";5;10
"1602";"A";"1";"114";35;10
"1602";"A";"1";"151";1;2
"1602";"A";"1";"2109";1;2
"1603";"A";"1";"105";3;4
"1603";"A";"1";"1103";2;5
"1603";"A";"1";"114";11;8
"1603";"A";"1";"129";10;2
"1603";"A";"1";"155";25;8
"1603";"A";"1";"3101";8;7
"1603";"A";"1";"3109";3;6
"1603";"A";"1";"4101";10;7
"1603";"A";"1";"5122";5;6
"1604";"A";"1";"114";30;13
"1604";"A";"1";"3101";80;13
"1604";"A";"1";"4101";5;14
"1608";"A";"4";"1103";8;7
"1608";"A";"4";"1109";5;4
"1608";"A";"4";"114";30;12
"1608";"A";"4";"129";6;1
"1608";"A";"4";"156";20;15
"1609";"A";"1";"1103";60;13
"1609";"A";"1";"114";15;12
"1609";"A";"1";"129";2;1
"1609";"A";"1";"4101";6;14
"1613";"A";"1";"1103";8;5
"1613";"A";"1";"114";15;6
"1613";"A";"1";"129";10;1
"1615";"A";"1";"1103";85;12
"1615";"A";"1";"111";5;10
"1615";"A";"1";"1110";1;10
"1615";"A";"1";"1122";2;10
"1615";"A";"1";"117";5;15
"1615";"A";"1";"3101";20;15
"1615";"A";"1";"4102";2;5
"1615";"A";"1";"6101";1;5
"1617";"A";"1";"109";2;3
"1617";"A";"1";"1103";10;6
"1617";"A";"1";"114";7;8
"1617";"A";"1";"127";2;4
"1617";"A";"1";"129";4;3
"1617";"A";"1";"155";7;11
"1617";"A";"1";"3101";15;6
"1617";"A";"1";"4101";6;6
"1617";"A";"1";"5122";2;5
"1618";"A";"1";"109";3;6
"1618";"A";"1";"1103";5;6
"1618";"A";"1";"1110";2;7
"1618";"A";"1";"114";3;7
"1618";"A";"1";"127";2;4
"1618";"A";"1";"128";5;3
"1618";"A";"1";"129";2;3
"1618";"A";"1";"155";3;6
"1618";"A";"1";"3101";3;6
"1618";"A";"1";"4101";8;6
"1619";"A";"1";"104";5;10
"1619";"A";"1";"105";1;1
"1619";"A";"1";"1110";1;1
"1619";"A";"1";"1122";1;1
"1619";"A";"1";"114";2;2
"1619";"A";"1";"127";1;1
"1619";"A";"1";"128";1;1
"1619";"A";"1";"129";1;1
"1619";"A";"1";"157";1;1
"1619";"A";"1";"160";1;2
"1619";"A";"1";"162";2;1
"1619";"A";"1";"2109";1;1
"1619";"A";"1";"3101";2;2
"1619";"A";"1";"4101";1;1
"1620";"A";"4";"1103";2;5
"1620";"A";"4";"114";35;7
"1620";"A";"4";"128";1;2
"1620";"A";"4";"129";10;2
"1622";"A";"1";"109";1;7
"1622";"A";"1";"1103";15;7
"1622";"A";"1";"114";20;10
"1622";"A";"1";"116";3;15
"1622";"A";"1";"129";5;3
"1622";"A";"1";"3101";5;6
"1623";"A";"4";"1103";85;11
"1623";"A";"4";"1110";2;14
"1623";"A";"4";"119";7;8
"1623";"A";"4";"121";15;12
"1623";"A";"4";"3101";2;10
"1623";"A";"4";"8101";8;13
"1628";"A";"1";"105";5;15
"1628";"A";"1";"1103";20;5
"1628";"A";"1";"1122";2;13
"1628";"A";"1";"114";35;6
"1628";"A";"1";"117";2;3
"1628";"A";"1";"125";2;7
"1628";"A";"1";"129";2;2
"1628";"A";"1";"3101";5;5
"1628";"A";"1";"4101";30;5
"1628";"A";"1";"4104";2;10
"1628";"A";"1";"5122";3;4
"1632";"A";"1";"1103";5;10
"1632";"A";"1";"111";1;13
"1632";"A";"1";"114";5;10
"1632";"A";"1";"4102";15;15
"1633";"A";"1";"1103";5;10
"1633";"A";"1";"1122";3;10
"1633";"A";"1";"114";40;10
"1633";"A";"1";"117";1;2
"1633";"A";"1";"129";1;2
"1633";"A";"1";"4102";20;10
"1635";"A";"1";"1103";11;6
"1635";"A";"1";"1122";5;9
"1635";"A";"1";"114";25;8
"1635";"A";"1";"128";2;3
"1635";"A";"1";"138";3;5
"1635";"A";"1";"4101";10;5
"1636";"A";"1";"1103";10;5
"1636";"A";"1";"1122";2;7
"1636";"A";"1";"114";25;7
"1636";"A";"1";"127";5;4
"1636";"A";"1";"128";2;3
"1636";"A";"1";"138";2;4
"1636";"A";"1";"155";10;15
"1636";"A";"1";"3101";2;5
"1636";"A";"1";"4101";10;5
"1636";"A";"1";"5122";2;4
"1643";"A";"4";"102";1;6
"1643";"A";"4";"105";2;8
"1643";"A";"4";"1103";15;9
"1643";"A";"4";"114";10;10
"1643";"A";"4";"117";5;14
"1643";"A";"4";"3101";55;10
"1644";"A";"1";"1103";10;5
"1644";"A";"1";"1122";2;3
"1644";"A";"1";"114";20;5
"1644";"A";"1";"129";2;2
"1644";"A";"1";"151";2;2
"1644";"A";"1";"3101";1;2
"1644";"A";"1";"4101";2;2
"1644";"A";"1";"4102";2;2
"1644";"A";"1";"5122";1;2
"1645";"A";"1";"104";3;5
"1645";"A";"1";"1103";30;10
"1645";"A";"1";"1122";5;10
"1645";"A";"1";"114";35;10
"1645";"A";"1";"3101";1;10
"1645";"A";"1";"4101";2;5
"1645";"A";"1";"4102";2;5
"1645";"A";"1";"5122";2;5
"1646";"A";"1";"105";10;12
"1646";"A";"1";"114";30;13
"1646";"A";"1";"117";5;15
"1646";"A";"1";"124";5;10
"1646";"A";"1";"3101";60;12
"1646";"A";"1";"4102";2;5
"1647";"A";"1";"105";2;12
"1647";"A";"1";"1103";2;8
"1647";"A";"1";"1122";5;9
"1647";"A";"1";"114";25;8
"1647";"A";"1";"138";2;5
"1647";"A";"1";"155";30;12
"1647";"A";"1";"3101";5;9
"1647";"A";"1";"4101";5;5
"1648";"A";"3E";"103";15;15
"1648";"A";"3E";"1122";5;15
"1648";"A";"3E";"114";25;5
"1648";"A";"3E";"129";1;1
"1648";"A";"3E";"138";1;3
"1648";"A";"3E";"157";3;10
"1648";"A";"3E";"4101";5;3
"1650";"A";"1";"1103";35;11
"1650";"A";"1";"119";4;13
"1653";"A";"1";"1103";10;3
"1653";"A";"1";"1109";1;2
"1653";"A";"1";"114";8;5
"1653";"A";"1";"117";2;5
"1653";"A";"1";"162";1;2
"1654";"A";"1";"1103";65;9
"1654";"A";"1";"1110";2;4
"1654";"A";"1";"3101";15;5
"1654";"A";"1";"6101";15;5
"1656";"A";"1";"105";8;12
"1656";"A";"1";"1103";15;4
"1656";"A";"1";"1110";4;6
"1656";"A";"1";"114";20;6
"1656";"A";"1";"3101";12;6
"1656";"A";"1";"4117";4;6
"1656";"A";"1";"5122";4;5
"1657";"A";"1";"105";1;1
"1657";"A";"1";"111";3;12
"1657";"A";"1";"1122";3;5
"1657";"A";"1";"114";20;15
"1657";"A";"1";"138";2;2
"1657";"A";"1";"3101";10;10
"1658";"A";"1";"1102";3;9
"1658";"A";"1";"1103";55;12
"1658";"A";"1";"1122";11;12
"1658";"A";"1";"114";30;12
"1658";"A";"1";"128";4;3
"1658";"A";"1";"4101";5;8
"1662";"A";"1";"105";12;13
"1662";"A";"1";"1102";4;7
"1662";"A";"1";"1103";60;12
"1662";"A";"1";"114";12;12
"1662";"A";"1";"155";5;15
"1662";"A";"1";"3101";25;12
"1662";"A";"1";"4117";5;16
"1663";"A";"1";"105";10;7
"1663";"A";"1";"1103";40;11
"1663";"A";"1";"1110";2;7
"1663";"A";"1";"1122";2;9
"1663";"A";"1";"114";15;13
"1663";"A";"1";"125";2;9
"1663";"A";"1";"155";2;6
"1663";"A";"1";"3101";20;11
"1663";"A";"1";"4101";8;7
"1663";"A";"1";"4117";2;9
"1663";"A";"1";"5101";2;6
"1664";"A";"1";"105";7;9
"1664";"A";"1";"1103";10;13
"1664";"A";"1";"1122";2;8
"1664";"A";"1";"113";5;17
"1664";"A";"1";"114";10;14
"1664";"A";"1";"3101";25;11
"1665";"A";"1";"1103";25;11
"1665";"A";"1";"114";30;12
"1665";"A";"1";"128";2;5
"1665";"A";"1";"138";5;4
"1665";"A";"1";"140";5;6
"1665";"A";"1";"4101";20;11
"1667";"A";"1";"1103";4;7
"1667";"A";"1";"114";20;14
"1667";"A";"1";"138";7;7
"1667";"A";"1";"155";5;12
"1667";"A";"1";"3101";5;13
"1667";"A";"1";"4122";4;12
"1668";"A";"3E";"1103";1;1
"1668";"A";"3E";"128";1;1
"1668";"A";"3E";"129";2;1
"1668";"A";"3E";"142";1;1
"1668";"A";"3E";"162";15;3
"1668";"A";"3E";"3101";1;1
"1668";"A";"3E";"4101";1;1
"1668";"A";"3E";"8104";2;1
"1670";"A";"3E";"129";5;1
"1672";"A";"1";"1110";2;4
"1672";"A";"1";"129";15;2
"1672";"A";"1";"155";5;5
"1672";"A";"1";"162";5;5
"1672";"A";"1";"2103";40;13
"1672";"A";"1";"4104";5;5
"1674";"A";"1";"124";5;2
"1674";"A";"1";"129";5;2
"1674";"A";"1";"155";15;3
"1675";"A";"1";"124";10;2
"1675";"A";"1";"129";10;1
"1675";"A";"1";"155";15;4
"1677";"A";"1";"104";3;5
"1677";"A";"1";"114";10;3
"1677";"A";"1";"128";1;1
"1677";"A";"1";"129";5;1
"1677";"A";"1";"4101";3;3
"1678";"A";"1";"119";3;13
"1678";"A";"1";"162";15;3
"1678";"A";"1";"3121";5;5
"1682";"A";"1";"126";1;2
"1682";"A";"1";"129";5;1
"1682";"A";"1";"155";50;3
"1688";"A";"3E";"155";5;2
"1689";"A";"3E";"119";5;20
"1689";"A";"3E";"128";2;2
"1689";"A";"3E";"3121";5;5
"1691";"A";"1";"116";5;20
"1691";"A";"1";"119";5;15
"1691";"A";"1";"129";10;1
"1691";"A";"1";"162";2;3
"1692";"A";"1";"155";5;2
"1694";"A";"4";"155";40;2
"1696";"A";"3E";"129";10;2
"1696";"A";"3E";"4104";2;4
"1698";"A";"1";"3121";2;5
"1699";"A";"1";"103";20;15
"1699";"A";"1";"119";1;10
"1699";"A";"1";"128";2;2
"1699";"A";"1";"129";2;2
"1701";"A";"3E";"155";2;2
"1702";"A";"1";"1103";40;6
"1702";"A";"1";"1104";5;2
"1702";"A";"1";"117";1;4
"1702";"A";"1";"129";3;2
"1702";"A";"1";"155";10;2
"1703";"A";"1";"110";2;3
"1703";"A";"1";"119";5;4
"1703";"A";"1";"2103";50;16
"1703";"A";"1";"3101";10;4
"1703";"A";"1";"6101";2;3
"1703";"A";"1";"9103";2;4
"1704";"A";"1";"104";65;5
"1704";"A";"1";"129";15;2
"1705";"A";"1";"104";5;3
"1705";"A";"1";"128";1;2
"1705";"A";"1";"129";15;1
"1707";"A";"3E";"129";1;1
"1707";"A";"3E";"4103";2;10
"1709";"A";"1";"105";1;2
"1709";"A";"1";"119";1;2
"1709";"A";"1";"129";5;2
"1709";"A";"1";"155";5;4
"1709";"A";"1";"4104";15;3
"1710";"A";"1";"110";2;3
"1710";"A";"1";"1103";10;4
"1710";"A";"1";"2103";10;7
"1711";"A";"1";"119";8;15
"1711";"A";"1";"121";25;20
"1711";"A";"1";"144";2;10
"1711";"A";"1";"2103";10;6
"1711";"A";"1";"2110";2;3
"1711";"A";"1";"4104";3;3
"1712";"A";"1";"1103";5;3
"1712";"A";"1";"1110";2;4
"1712";"A";"1";"117";2;3
"1712";"A";"1";"129";2;2
"1712";"A";"1";"3101";1;2
"1713";"A";"3E";"1110";1;4
"1713";"A";"3E";"119";1;10
"1713";"A";"3E";"128";1;1
"1713";"A";"3E";"129";5;1
"1713";"A";"3E";"157";15;5
"1713";"A";"3E";"2109";3;3
"1713";"A";"3E";"3101";3;3
"1713";"A";"3E";"4117";10;7
"1713";"A";"3E";"6101";1;2
"1713";"A";"3E";"8101";5;10
"1717";"A";"3E";"104";3;10
"1717";"A";"3E";"1103";3;5
"1717";"A";"3E";"119";2;10
"1717";"A";"3E";"128";2;2
"1717";"A";"3E";"129";2;2
"1717";"A";"3E";"3121";5;10
"1718";"A";"1";"128";1;2
"1718";"A";"1";"129";2;2
"1718";"A";"1";"157";60;5
"1718";"A";"1";"2109";5;2
"1718";"A";"1";"5101";20;5
"1719";"A";"1";"1103";1;4
"1719";"A";"1";"126";1;2
"1719";"A";"1";"128";1;2
"1719";"A";"1";"162";1;2
"1719";"A";"1";"3121";3;10
"1719";"A";"1";"5101";1;3
"1721";"A";"1";"119";5;15
"1721";"A";"1";"129";5;1
"1721";"A";"1";"162";2;2
"1721";"A";"1";"3121";2;7
"1722";"A";"4C";"104";10;5
"1722";"A";"4C";"1110";2;4
"1723";"A";"1";"129";2;3
"1723";"A";"1";"157";5;4
"1726";"A";"1";"1103";15;4
"1726";"A";"1";"155";2;3
"1726";"A";"1";"2109";3;3
"1726";"A";"1";"3101";15;4
"1726";"A";"1";"6101";3;3
"1736";"A";"1";"1103";5;4
"1736";"A";"1";"1122";3;4
"1736";"A";"1";"114";20;6
"1736";"A";"1";"155";10;7
"1736";"A";"1";"3101";15;5
"1736";"A";"1";"4101";20;5
"1737";"A";"1";"104";5;13
"1737";"A";"1";"105";5;5
"1737";"A";"1";"111";1;3
"1737";"A";"1";"1110";2;5
"1737";"A";"1";"1122";5;8
"1737";"A";"1";"114";30;11
"1737";"A";"1";"157";3;10
"1737";"A";"1";"3101";10;7
"1738";"A";"4";"104";2;11
"1738";"A";"4";"1122";5;15
"1738";"A";"4";"114";35;8
"1738";"A";"4";"129";5;2
"1738";"A";"4";"135";2;25
"1738";"A";"4";"138";5;5
"1744";"A";"1";"1103";5;6
"1744";"A";"1";"1110";2;4
"1744";"A";"1";"114";15;9
"1744";"A";"1";"129";3;3
"1744";"A";"1";"155";3;4
"1744";"A";"1";"4101";2;3
"1744";"A";"1";"4104";2;3
"1745";"A";"1";"104";10;5
"1745";"A";"1";"114";40;6
"1745";"A";"1";"129";3;2
"1745";"A";"1";"155";2;4
"1745";"A";"1";"4101";5;5
"1745";"A";"1";"7103";1;16
"1746";"A";"1";"105";5;14
"1746";"A";"1";"1103";5;5
"1746";"A";"1";"111";15;17
"1746";"A";"1";"1122";20;11
"1746";"A";"1";"114";20;13
"1746";"A";"1";"126";5;5
"1746";"A";"1";"138";2;3
"1746";"A";"1";"3101";15;5
"1746";"A";"1";"4103";10;18
"1747";"A";"1";"1103";5;5
"1747";"A";"1";"111";10;15
"1747";"A";"1";"1122";5;18
"1747";"A";"1";"114";15;9
"1747";"A";"1";"125";5;5
"1747";"A";"1";"129";10;2
"1747";"A";"1";"141";3;5
"1747";"A";"1";"165";40;17
"1747";"A";"1";"3101";5;8
"1748";"A";"3E";"105";5;10
"1748";"A";"3E";"1103";5;5
"1748";"A";"3E";"111";5;5
"1748";"A";"3E";"114";20;5
"1748";"A";"3E";"151";2;3
"1748";"A";"3E";"3101";30;5
"1748";"A";"3E";"4103";5;6
"1749";"A";"1";"1103";5;5
"1749";"A";"1";"111";10;7
"1749";"A";"1";"1122";10;7
"1749";"A";"1";"114";20;7
"1749";"A";"1";"138";2;5
"1749";"A";"1";"3101";5;5
"1749";"A";"1";"4101";10;8
"1749";"A";"1";"4103";10;17
"1752";"A";"1";"1103";5;4
"1752";"A";"1";"1110";2;4
"1752";"A";"1";"1122";5;6
"1752";"A";"1";"114";10;4
"1752";"A";"1";"129";5;3
"1752";"A";"1";"4101";5;5
"1752";"A";"1";"4104";2;4
"1753";"A";"1";"109";5;2
"1753";"A";"1";"1103";15;4
"1753";"A";"1";"114";35;6
"1753";"A";"1";"122";10;5
"1753";"A";"1";"129";5;3
"1753";"A";"1";"4101";15;5
"1756";"A";"1";"1103";9;9
"1756";"A";"1";"114";2;8
"1756";"A";"1";"129";6;4
"1756";"A";"1";"138";2;6
"1756";"A";"1";"3101";20;9
"1756";"A";"1";"8101";2;5
"1757";"A";"4";"1103";20;5
"1757";"A";"4";"1110";2;4
"1757";"A";"4";"1122";5;7
"1757";"A";"4";"114";60;6
"1757";"A";"4";"4101";15;5
"1757";"A";"4";"5122";2;3
"1758";"A";"1";"1101";35;13
"1758";"A";"1";"1103";3;2
"1758";"A";"1";"1110";1;7
"1758";"A";"1";"155";3;6
"1758";"A";"1";"2109";15;3
"1758";"A";"1";"6101";25;4
"1761";"A";"1";"105";5;10
"1761";"A";"1";"1103";10;7
"1761";"A";"1";"111";1;5
"1761";"A";"1";"1122";5;10
"1761";"A";"1";"114";30;7
"1761";"A";"1";"129";2;2
"1761";"A";"1";"138";1;4
"1761";"A";"1";"141";1;4
"1761";"A";"1";"4101";2;7
"1761";"A";"1";"5101";20;12
"1762";"A";"1";"105";10;10
"1762";"A";"1";"1103";20;6
"1762";"A";"1";"111";5;8
"1762";"A";"1";"114";35;6
"1762";"A";"1";"117";15;8
"1762";"A";"1";"129";2;2
"1762";"A";"1";"3101";5;6
"1763";"A";"1";"105";30;4
"1763";"A";"1";"1103";15;4
"1763";"A";"1";"111";2;10
"1763";"A";"1";"114";10;4
"1763";"A";"1";"117";20;6
"1763";"A";"1";"3101";10;5
"1763";"A";"1";"4101";5;4
"1764";"A";"1";"115";20;16
"1764";"A";"1";"119";1;7
"1764";"A";"1";"121";1;3
"1764";"A";"1";"129";2;2
"1764";"A";"1";"144";2;15
"1764";"A";"1";"154";10;3
"1764";"A";"1";"8101";5;7
"1766";"A";"1";"105";15;14
"1766";"A";"1";"109";3;6
"1766";"A";"1";"1103";10;10
"1766";"A";"1";"124";20;8
"1766";"A";"1";"129";2;4
"1766";"A";"1";"2144";2;19
"1766";"A";"1";"3101";40;10
"1771";"A";"1";"105";15;11
"1771";"A";"1";"1103";60;10
"1771";"A";"1";"1110";1;7
"1771";"A";"1";"117";2;5
"1771";"A";"1";"3101";40;9
"1771";"A";"1";"6101";10;6
"1772";"A";"1";"109";2;3
"1772";"A";"1";"1103";4;4
"1772";"A";"1";"1124";2;4
"1772";"A";"1";"129";2;2
"1772";"A";"1";"132";1;15
"1772";"A";"1";"3101";2;8
"1773";"A";"1";"105";2;5
"1773";"A";"1";"1110";2;4
"1773";"A";"1";"113";2;6
"1773";"A";"1";"129";5;2
"1773";"A";"1";"3101";10;4
"1773";"A";"1";"4104";5;4
"1774";"A";"1";"119";2;15
"1774";"A";"1";"129";5;2
"1774";"A";"1";"144";1;15
"1774";"A";"1";"155";15;15
"1776";"A";"4";"1103";3;4
"1776";"A";"4";"1110";2;7
"1776";"A";"4";"2109";1;3
"1779";"A";"1";"155";32;18
"1779";"A";"1";"2144";2;14
"1779";"A";"1";"3101";18;7
"1787";"A";"6C";"105";2;5
"1787";"A";"6C";"1103";20;5
"1787";"A";"6C";"114";20;4
"1787";"A";"6C";"129";5;2
"1787";"A";"6C";"155";3;10
"1787";"A";"6C";"3101";60;6
"1788";"A";"4";"105";8;18
"1788";"A";"4";"1103";65;14
"1788";"A";"4";"1110";2;5
"1788";"A";"4";"114";10;7
"1788";"A";"4";"3101";45;11
"1788";"A";"4";"4117";2;6
"1792";"A";"1";"1103";20;8
"1792";"A";"1";"1122";55;17
"1792";"A";"1";"114";5;12
"1792";"A";"1";"129";2;2
"1792";"A";"1";"138";5;5
"1792";"A";"1";"149";15;20
"1796";"A";"1";"1103";5;3
"1796";"A";"1";"114";35;14
"1796";"A";"1";"129";5;3
"1796";"A";"1";"3101";2;7
"1796";"A";"1";"4101";2;5
"1796";"A";"1";"4122";10;16
"1798";"A";"6C";"1103";7;9
"1798";"A";"6C";"114";20;8
"1798";"A";"6C";"128";3;1
"1798";"A";"6C";"155";6;5
"1798";"A";"6C";"3101";4;7
"1798";"A";"6C";"4101";15;6
"1800";"A";"1";"1103";5;3
"1800";"A";"1";"1122";5;7
"1800";"A";"1";"114";3;5
"1800";"A";"1";"129";3;2
"1800";"A";"1";"138";3;3
"1800";"A";"1";"3101";10;5
"1800";"A";"1";"4101";7;6
"1802";"A";"1";"1103";25;13
"1802";"A";"1";"1110";5;4
"1802";"A";"1";"1122";8;12
"1802";"A";"1";"138";5;3
"1802";"A";"1";"3101";5;5
"1802";"A";"1";"4104";5;6
"1806";"A";"1";"1103";15;5
"1806";"A";"1";"1122";5;6
"1806";"A";"1";"114";30;4
"1806";"A";"1";"117";2;1
"1806";"A";"1";"129";2;1
"1806";"A";"1";"4101";5;4
"1806";"A";"1";"4122";2;5
"1810";"A";"3E";"103";5;15
"1810";"A";"3E";"105";5;18
"1810";"A";"3E";"111";20;20
"1810";"A";"3E";"1122";3;10
"1810";"A";"3E";"113";3;18
"1810";"A";"3E";"114";15;12
"1810";"A";"3E";"129";1;1
"1810";"A";"3E";"130";2;5
"1810";"A";"3E";"138";3;10
"1810";"A";"3E";"149";15;30
"1810";"A";"3E";"157";2;10
"1810";"A";"3E";"3101";10;12
"1810";"A";"3E";"4101";2;5
"1811";"A";"3E";"111";45;18
"1811";"A";"3E";"1122";2;2
"1811";"A";"3E";"114";10;5
"1811";"A";"3E";"129";5;2
"1811";"A";"3E";"138";3;5
"1811";"A";"3E";"3101";1;5
"1811";"A";"3E";"5101";2;5
"1812";"A";"3E";"105";5;10
"1812";"A";"3E";"1103";10;5
"1812";"A";"3E";"1122";1;5
"1812";"A";"3E";"114";2;5
"1812";"A";"3E";"129";10;2
"1812";"A";"3E";"3101";20;5
"1812";"A";"3E";"4101";2;5
"1814";"A";"1";"1103";10;6
"1814";"A";"1";"113";2;15
"1814";"A";"1";"114";15;6
"1814";"A";"1";"126";2;4
"1814";"A";"1";"129";2;4
"1814";"A";"1";"155";2;5
"1814";"A";"1";"3101";40;4
"1814";"A";"1";"4101";5;5
"1815";"A";"1";"129";2;2
"1815";"A";"1";"155";20;5
"1815";"A";"1";"3101";5;4
"1823";"A";"3E";"105";25;10
"1823";"A";"3E";"1103";20;7
"1823";"A";"3E";"1110";2;4
"1823";"A";"3E";"124";2;5
"1823";"A";"3E";"144";2;10
"1823";"A";"3E";"3101";15;6
"1823";"A";"3E";"5122";1;1
"1824";"A";"1";"1103";15;6
"1824";"A";"1";"126";5;3
"1824";"A";"1";"129";2;2
"1824";"A";"1";"155";15;6
"1824";"A";"1";"3101";5;4
"1824";"A";"1";"5122";5;3
"1825";"A";"1";"129";2;2
"1825";"A";"1";"155";40;3
"1825";"A";"1";"3101";2;4
"1832";"A";"1";"1122";2;5
"1832";"A";"1";"114";20;6
"1832";"A";"1";"125";10;6
"1832";"A";"1";"138";2;4
"1834";"A";"1";"105";1;6
"1834";"A";"1";"110";15;18
"1834";"A";"1";"1103";20;5
"1834";"A";"1";"1110";1;3
"1834";"A";"1";"114";30;13
"1834";"A";"1";"129";15;2
"1834";"A";"1";"2109";5;7
"1834";"A";"1";"5101";5;4
"1837";"A";"1";"105";15;10
"1837";"A";"1";"1101";35;16
"1837";"A";"1";"1103";20;4
"1837";"A";"1";"127";3;3
"1837";"A";"1";"138";2;4
"1837";"A";"1";"141";2;5
"1837";"A";"1";"144";4;19
"1837";"A";"1";"149";2;15
"1837";"A";"1";"3101";10;6
"1837";"A";"1";"6101";5;4
"1838";"A";"1";"1101";30;17
"1838";"A";"1";"1102";70;17
"1838";"A";"1";"1103";10;7
"1838";"A";"1";"113";1;1
"1838";"A";"1";"114";10;6
"1838";"A";"1";"128";1;2
"1838";"A";"1";"4104";1;15
"1838";"A";"1";"5101";5;13
"1838";"A";"1";"6101";2;3
"1839";"A";"1";"102";30;8
"1839";"A";"1";"1101";40;18
"1839";"A";"1";"1103";5;4
"1839";"A";"1";"129";4;3
"1839";"A";"1";"2109";5;4
"1841";"A";"3E";"1103";2;4
"1841";"A";"3E";"114";40;7
"1841";"A";"3E";"126";20;5
"1841";"A";"3E";"129";5;2
"1841";"A";"3E";"138";2;4
"1841";"A";"3E";"139";2;15
"1841";"A";"3E";"144";2;7
"1841";"A";"3E";"3101";5;5
"1843";"A";"1";"111";2;2
"1843";"A";"1";"135";15;5
"1843";"A";"1";"138";2;2
"1843";"A";"1";"3101";2;2
"1844";"A";"3E";"1103";80;7
"1844";"A";"3E";"1110";2;4
"1844";"A";"3E";"1122";2;5
"1844";"A";"3E";"114";2;10
"1844";"A";"3E";"129";2;2
"1844";"A";"3E";"138";1;4
"1844";"A";"3E";"3101";5;10
"1844";"A";"3E";"4101";5;13
"1848";"A";"6C";"121";5;7
"1853";"A";"6C";"121";5;8
"1855";"A";"1";"119";5;12
"1855";"A";"1";"121";1;12
"1855";"A";"1";"126";1;2
"1855";"A";"1";"2103";5;25
"1859";"A";"1";"1122";5;16
"1859";"A";"1";"114";5;4
"1859";"A";"1";"119";1;14
"1859";"A";"1";"129";3;2
"1859";"A";"1";"155";4;5
"1859";"A";"1";"3121";7;16
"1859";"A";"1";"4104";3;6
"2000";"N";"N";"110";3;4
"2000";"N";"N";"116";20;15
"2000";"N";"N";"1167";15;10
"2000";"N";"N";"119";5;15
"2000";"N";"N";"129";5;2
"2000";"N";"N";"144";3;10
"2002";"N";"N";"1104";30;2
"2002";"N";"N";"116";25;15
"2002";"N";"N";"1167";2;5
"2002";"N";"N";"8104";2;3
"2003";"N";"N";"105";1;2
"2003";"N";"N";"1104";15;2
"2003";"N";"N";"116";10;15
"2003";"N";"N";"1167";3;5
"2003";"N";"N";"129";5;1
"2003";"N";"N";"2122";5;5
"2004";"N";"N";"1104";5;2
"2004";"N";"N";"1144";5;15
"2004";"N";"N";"116";10;15
"2004";"N";"N";"1167";60;10
"2004";"N";"N";"117";5;1
"2004";"N";"N";"119";15;20
"2004";"N";"N";"129";2;2
"2005";"N";"N";"1104";15;2
"2005";"N";"N";"116";10;5
"2005";"N";"N";"1167";40;8
"2005";"N";"N";"119";5;15
"2005";"N";"N";"129";5;2
"2005";"N";"N";"144";10;20
"2005";"N";"N";"162";2;2
