plot,aspect,slope,tree_id,specie,dbh,height,tree_density_factor,tree_quality_wood,prov
1698,333,16,20,NA,NA,NA,NA,NA,Granada
1698,333,16,21,NA,NA,NA,NA,NA,Granada
1698,333,16,22,NA,NA,NA,NA,NA,Granada
1698,333,16,23,NA,NA,NA,NA,NA,Granada
1698,333,16,24,NA,NA,NA,NA,NA,Granada
1698,333,16,25,NA,NA,NA,NA,NA,Granada
1698,333,16,26,NA,NA,NA,NA,NA,Granada
1698,333,16,27,NA,NA,NA,NA,NA,Granada
1698,333,16,28,NA,NA,NA,NA,NA,Granada
1698,333,16,29,NA,NA,NA,NA,NA,Granada
1698,333,16,30,NA,NA,NA,NA,NA,Granada
1698,333,16,31,NA,NA,NA,NA,NA,Granada
1698,333,16,32,NA,NA,NA,NA,NA,Granada
1698,333,16,33,NA,NA,NA,NA,NA,Granada
1698,333,16,34,NA,NA,NA,NA,NA,Granada
1698,333,16,35,NA,NA,NA,NA,NA,Granada
1698,333,16,36,NA,NA,NA,NA,NA,Granada
1698,333,16,37,NA,NA,NA,NA,NA,Granada
1698,333,16,38,NA,NA,NA,NA,NA,Granada
1698,333,16,39,NA,NA,NA,NA,NA,Granada
1698,333,16,40,NA,NA,NA,NA,NA,Granada
1698,333,16,41,NA,NA,NA,NA,NA,Granada
1698,333,16,42,NA,NA,NA,NA,NA,Granada
1698,333,16,43,NA,NA,NA,NA,NA,Granada
1698,333,16,44,NA,NA,NA,NA,NA,Granada
1698,333,16,45,NA,NA,NA,NA,NA,Granada
1698,333,16,46,NA,NA,NA,NA,NA,Granada
1698,333,16,47,NA,NA,NA,NA,NA,Granada
1698,333,16,48,NA,NA,NA,NA,NA,Granada
1698,333,16,49,NA,NA,NA,NA,NA,Granada
1698,333,16,50,NA,NA,NA,NA,NA,Granada
1698,333,16,51,NA,NA,NA,NA,NA,Granada
1698,333,16,52,NA,NA,NA,NA,NA,Granada
1698,333,16,53,NA,NA,NA,NA,NA,Granada
1698,333,16,54,NA,NA,NA,NA,NA,Granada
1698,333,16,55,NA,NA,NA,NA,NA,Granada
1698,333,16,56,NA,NA,NA,NA,NA,Granada
1698,333,16,57,NA,NA,NA,NA,NA,Granada
1698,333,16,58,NA,NA,NA,NA,NA,Granada
1698,333,16,59,NA,NA,NA,NA,NA,Granada
1698,333,16,60,NA,NA,NA,NA,NA,Granada
1698,333,16,61,NA,NA,NA,NA,NA,Granada
1698,333,16,62,NA,NA,NA,NA,NA,Granada
1698,333,16,63,NA,NA,NA,NA,NA,Granada
1698,333,16,64,NA,NA,NA,NA,NA,Granada
1698,333,16,65,NA,NA,NA,NA,NA,Granada
1698,333,16,66,NA,NA,NA,NA,NA,Granada
1698,333,16,67,NA,NA,NA,NA,NA,Granada
1698,333,16,68,NA,NA,NA,NA,NA,Granada
1698,333,16,69,NA,NA,NA,NA,NA,Granada
1698,333,16,70,NA,NA,NA,NA,NA,Granada
1698,333,16,71,NA,NA,NA,NA,NA,Granada
1698,333,16,72,NA,NA,NA,NA,NA,Granada
1698,333,16,73,NA,NA,NA,NA,NA,Granada
1698,333,16,74,NA,NA,NA,NA,NA,Granada
1698,333,16,75,NA,NA,NA,NA,NA,Granada
1698,333,16,76,NA,NA,NA,NA,NA,Granada
1698,333,16,77,NA,NA,NA,NA,NA,Granada
1698,333,16,78,NA,NA,NA,NA,NA,Granada
1698,333,16,79,NA,NA,NA,NA,NA,Granada
1698,333,16,80,NA,NA,NA,NA,NA,Granada
1698,333,16,81,NA,NA,NA,NA,NA,Granada
1698,333,16,82,NA,NA,NA,NA,NA,Granada
1698,333,16,83,NA,NA,NA,NA,NA,Granada
1698,333,16,84,NA,NA,NA,NA,NA,Granada
1699,288,40,1,Quercus pyrenaica,46.1,11.6,5.092958185,4,Granada
1699,288,40,2,Quercus pyrenaica,56.1,12.4,5.092958185,3,Granada
1699,288,40,3,Quercus pyrenaica,35.75,5.3000002,14.14710607,3,Granada
1699,288,40,4,Quercus pyrenaica,51.400000000000006,12.5,5.092958185,3,Granada
1699,288,40,5,Quercus pyrenaica,52.800000000000004,6.5,5.092958185,5,Granada
1699,288,40,7,Quercus pyrenaica,54.6,13,5.092958185,3,Granada
1699,288,40,8,Quercus pyrenaica,47.85,18,5.092958185,3,Granada
1699,288,40,9,Quercus pyrenaica,36.6,12.6,14.14710607,3,Granada
1699,288,40,10,Quercus pyrenaica,50.85,14.5,5.092958185,3,Granada
1699,288,40,11,Quercus pyrenaica,54.150000000000006,12.6,5.092958185,3,Granada
1699,288,40,12,Quercus pyrenaica,44.900000000000006,12.5,5.092958185,3,Granada
1699,288,40,13,Quercus pyrenaica,61,9,5.092958185,5,Granada
1699,288,40,14,Quercus pyrenaica,37.1,12.9,14.14710607,4,Granada
1699,288,40,15,Quercus pyrenaica,50.900000000000006,13.3,5.092958185,3,Granada
1699,288,40,17,Quercus pyrenaica,46.75,13.8,5.092958185,3,Granada
1699,288,40,18,Quercus ilex ssp. ballota,13.700000000000001,3.9000001,31.83098865,3,Granada
1699,288,40,19,Quercus ilex ssp. ballota,18.8,4,31.83098865,3,Granada
1699,288,40,20,Quercus ilex ssp. ballota,23.150000000000002,7.3000002,14.14710607,3,Granada
1699,288,40,21,Quercus ilex ssp. ballota,21.75,7,31.83098865,3,Granada
1699,288,40,23,Quercus ilex ssp. ballota,16.1,5,31.83098865,3,Granada
1699,288,40,24,Quercus ilex ssp. ballota,17.1,6.9000001,31.83098865,3,Granada
1699,288,40,6,NA,NA,NA,NA,NA,Granada
1699,288,40,16,NA,NA,NA,NA,NA,Granada
1699,288,40,22,NA,NA,NA,NA,NA,Granada
1701,166.5,40,1,Pinus sylvestris,13.25,3.5,31.83098865,2,Granada
1701,166.5,40,2,Pinus sylvestris,8.6,3.5,127.3239546,2,Granada
1701,166.5,40,3,Pinus sylvestris,20.150000000000002,4.6999998,31.83098865,3,Granada
1701,166.5,40,4,Pinus sylvestris,9.700000000000001,5.1999998,127.3239546,2,Granada
1701,166.5,40,5,Pinus sylvestris,23.150000000000002,10.2,14.14710607,2,Granada
1701,166.5,40,6,Pinus sylvestris,13.4,6.1999998,31.83098865,2,Granada
1701,166.5,40,7,Pinus sylvestris,13.55,6.1999998,31.83098865,2,Granada
1701,166.5,40,8,Pinus sylvestris,23.55,11.2,14.14710607,2,Granada
1701,166.5,40,9,Pinus sylvestris,23.3,9.3999996,14.14710607,2,Granada
1701,166.5,40,10,Pinus sylvestris,12.5,7.0999999,31.83098865,2,Granada
1701,166.5,40,11,Pinus sylvestris,13.5,6.1999998,31.83098865,2,Granada
1701,166.5,40,12,Pinus sylvestris,16.1,7.5,31.83098865,2,Granada
1701,166.5,40,13,Pinus sylvestris,15.850000000000001,8,31.83098865,2,Granada
1701,166.5,40,14,Pinus sylvestris,12.5,8.8000002,31.83098865,2,Granada
1701,166.5,40,15,Pinus sylvestris,14.100000000000001,5.5,31.83098865,2,Granada
1701,166.5,40,16,Pinus sylvestris,14.55,7.4000001,31.83098865,2,Granada
1701,166.5,40,17,Pinus sylvestris,8.9,4.6999998,127.3239546,2,Granada
1701,166.5,40,18,Pinus sylvestris,18.75,9,31.83098865,2,Granada
1701,166.5,40,19,Pinus sylvestris,25.75,11.9,14.14710607,2,Granada
1701,166.5,40,20,Pinus sylvestris,20.950000000000003,9.5,31.83098865,2,Granada
1701,166.5,40,21,Pinus sylvestris,18.8,9.6999998,31.83098865,2,Granada
1701,166.5,40,22,Pinus sylvestris,17.5,8.8000002,31.83098865,2,Granada
1701,166.5,40,23,Pinus sylvestris,12.5,7,31.83098865,2,Granada
1701,166.5,40,24,Pinus sylvestris,11.55,5.4000001,127.3239546,2,Granada
1701,166.5,40,25,Pinus sylvestris,12.3,6,127.3239546,2,Granada
1701,166.5,40,26,Pinus sylvestris,18.35,8.8000002,31.83098865,2,Granada
1701,166.5,40,27,Pinus sylvestris,20.1,9.3000002,31.83098865,2,Granada
1701,166.5,40,28,Pinus sylvestris,14.4,5.0999999,31.83098865,2,Granada
1701,166.5,40,29,Pinus sylvestris,13.5,5.0999999,31.83098865,2,Granada
1701,166.5,40,30,Pinus sylvestris,15.9,5.0999999,31.83098865,2,Granada
1701,306,27,35,Pinus sylvestris,25.35,10.6,14.14710607,2,Granada
1701,306,27,36,Pinus sylvestris,25.650000000000002,11.5,14.14710607,2,Granada
1701,306,27,39,Pinus sylvestris,32,12,14.14710607,2,Granada
1701,306,27,1,Pinus nigra,19,10.8,31.83098865,2,Granada
1701,306,27,2,Pinus nigra,17.75,10.8,31.83098865,2,Granada
1701,306,27,3,Pinus nigra,13,8.8999996,31.83098865,2,Granada
1701,306,27,4,Pinus nigra,18.650000000000002,10.9,31.83098865,2,Granada
1701,306,27,5,Pinus nigra,23.85,11.3,14.14710607,2,Granada
1701,306,27,6,Pinus nigra,20.25,10.5,31.83098865,2,Granada
1701,306,27,7,Pinus nigra,18.45,9.3000002,31.83098865,2,Granada
1701,306,27,8,Pinus nigra,21.25,10.6,31.83098865,2,Granada
1701,306,27,9,Pinus nigra,21.55,10.4,31.83098865,2,Granada
1701,306,27,10,Pinus nigra,20.450000000000003,9.6000004,31.83098865,2,Granada
1701,306,27,11,Pinus nigra,19.35,10,31.83098865,2,Granada
1701,306,27,12,Pinus nigra,19.85,9.6999998,31.83098865,2,Granada
1701,306,27,13,Pinus nigra,19.75,10.4,31.83098865,2,Granada
1701,306,27,14,Pinus nigra,18.3,9.6999998,31.83098865,2,Granada
1701,306,27,15,Pinus nigra,15.15,8.6000004,31.83098865,2,Granada
1701,306,27,16,Pinus nigra,18.150000000000002,9.8000002,31.83098865,2,Granada
1701,306,27,17,Pinus nigra,22.55,9.6999998,14.14710607,2,Granada
1701,306,27,18,Pinus nigra,23.400000000000002,10.6,14.14710607,2,Granada
1701,306,27,19,Pinus nigra,21.35,10.3,31.83098865,2,Granada
1701,306,27,20,Pinus nigra,17.35,9.6000004,31.83098865,2,Granada
1701,306,27,21,Pinus nigra,24.8,9.6000004,14.14710607,2,Granada
1701,306,27,22,Pinus nigra,23,9.6999998,14.14710607,2,Granada
1701,306,27,23,Pinus nigra,20.650000000000002,8.8999996,31.83098865,2,Granada
1701,306,27,24,Pinus nigra,22.150000000000002,10,31.83098865,2,Granada
1701,306,27,25,Pinus nigra,28,11.5,14.14710607,2,Granada
1701,306,27,26,Pinus nigra,19.400000000000002,10,31.83098865,2,Granada
1701,306,27,27,Pinus nigra,13.450000000000001,8,31.83098865,2,Granada
1701,306,27,28,Pinus nigra,19.150000000000002,10.4,31.83098865,2,Granada
1701,306,27,29,Pinus nigra,22.5,9.6000004,14.14710607,2,Granada
1701,306,27,30,Pinus nigra,18.1,9.3999996,31.83098865,2,Granada
1701,306,27,31,Pinus nigra,18.1,9.3999996,31.83098865,2,Granada
1701,306,27,32,Pinus nigra,25.25,12.8,14.14710607,2,Granada
1701,306,27,33,Pinus nigra,20.150000000000002,9.6000004,31.83098865,2,Granada
1701,306,27,34,Pinus nigra,22.5,10,14.14710607,2,Granada
1701,306,27,37,Pinus nigra,16.45,8.6000004,31.83098865,2,Granada
1701,306,27,38,Pinus nigra,18.8,9.1000004,31.83098865,2,Granada
1701,306,27,40,Pinus nigra,23.400000000000002,10.6,14.14710607,2,Granada
1701,306,27,41,Pinus nigra,21.6,10.4,31.83098865,2,Granada
1703,283.5,27,1,Castanea sativa,52.300000000000004,13.8,5.092958185,3,Granada
1703,283.5,27,2,Castanea sativa,73.5,17.6,5.092958185,2,Granada
1703,283.5,27,3,Castanea sativa,53.150000000000006,14.8,5.092958185,3,Granada
1703,283.5,27,4,Castanea sativa,70,16.200001,5.092958185,3,Granada
1703,283.5,27,5,Castanea sativa,60.400000000000006,15.5,5.092958185,3,Granada
1703,283.5,27,6,Castanea sativa,42.75,NA,5.092958185,6,Granada
1703,283.5,27,7,Castanea sativa,82.10000000000001,17.799999,5.092958185,3,Granada
1703,283.5,27,8,Castanea sativa,79.9,18.700001,5.092958185,3,Granada
1703,283.5,27,9,Castanea sativa,94.9,17.799999,5.092958185,3,Granada
1704,355.5,27,1,Quercus pyrenaica,37.35,7.8000002,14.14710607,3,Granada
1704,355.5,27,2,Quercus pyrenaica,32.4,9.1000004,14.14710607,3,Granada
1704,355.5,27,3,Quercus pyrenaica,33.2,9.1000004,14.14710607,3,Granada
1704,355.5,27,4,Quercus pyrenaica,31.200000000000003,9.1000004,14.14710607,3,Granada
1705,337.5,27,1,Quercus pyrenaica,33.85,11.6,14.14710607,3,Granada
1705,337.5,27,2,Quercus pyrenaica,32.85,10.6,14.14710607,3,Granada
1705,337.5,27,3,Quercus pyrenaica,37.7,12.2,14.14710607,2,Granada
1705,337.5,27,4,Quercus pyrenaica,37.800000000000004,11.1,14.14710607,2,Granada
1705,337.5,27,5,Quercus pyrenaica,8.65,5.5,127.3239546,2,Granada
1705,337.5,27,6,Quercus pyrenaica,13.950000000000001,7.6999998,31.83098865,2,Granada
1705,337.5,27,7,Quercus pyrenaica,16.3,8.1999998,31.83098865,3,Granada
1705,337.5,27,8,Quercus pyrenaica,36.7,10.5,14.14710607,2,Granada
1705,337.5,27,9,Quercus pyrenaica,28.8,9.1999998,14.14710607,3,Granada
1705,337.5,27,10,Quercus pyrenaica,31.1,9.6000004,14.14710607,3,Granada
1705,337.5,27,11,Quercus pyrenaica,34.1,12.2,14.14710607,3,Granada
1705,337.5,27,12,Quercus pyrenaica,40.25,11.7,14.14710607,2,Granada
1707,274.5,40,1,Pinus sylvestris,36.6,12,14.14710607,2,Granada
1707,274.5,40,2,Pinus sylvestris,32.550000000000004,13.7,14.14710607,2,Granada
1707,274.5,40,3,Pinus sylvestris,9.25,7.1999998,127.3239546,3,Granada
1707,274.5,40,4,Pinus sylvestris,13.100000000000001,7.1999998,31.83098865,3,Granada
1707,274.5,40,5,Pinus sylvestris,23.150000000000002,15.2,14.14710607,2,Granada
1707,274.5,40,6,Pinus sylvestris,35.6,15.2,14.14710607,2,Granada
1707,274.5,40,7,Pinus sylvestris,49.150000000000006,17.700001,5.092958185,2,Granada
1707,274.5,40,8,Pinus sylvestris,19.8,6.1999998,31.83098865,3,Granada
1707,274.5,40,9,Pinus sylvestris,10.700000000000001,6.1999998,127.3239546,3,Granada
1707,274.5,40,10,Pinus sylvestris,23.950000000000003,13.5,14.14710607,2,Granada
1707,274.5,40,11,Pinus sylvestris,36.050000000000004,13.2,14.14710607,3,Granada
1707,274.5,40,12,Pinus sylvestris,25.85,12.7,14.14710607,2,Granada
1707,274.5,40,13,Pinus sylvestris,27.150000000000002,14.5,14.14710607,2,Granada
1707,274.5,40,14,Pinus sylvestris,32.050000000000004,15.5,14.14710607,2,Granada
1707,274.5,40,15,Pinus sylvestris,18.1,13.5,31.83098865,2,Granada
1707,274.5,40,16,Pinus sylvestris,23.85,12,14.14710607,2,Granada
1707,274.5,40,17,Pinus sylvestris,18.650000000000002,12.2,31.83098865,2,Granada
1707,274.5,40,18,Pinus sylvestris,28.150000000000002,12,14.14710607,2,Granada
1707,274.5,40,19,Pinus sylvestris,13.600000000000001,9.6000004,31.83098865,4,Granada
1707,274.5,40,20,Pinus sylvestris,24.75,11.3,14.14710607,2,Granada
1707,274.5,40,21,Pinus sylvestris,18.900000000000002,11,31.83098865,2,Granada
1707,274.5,40,22,Pinus sylvestris,22.55,12.3,14.14710607,2,Granada
1707,274.5,40,23,Pinus sylvestris,12.700000000000001,10.6,31.83098865,2,Granada
1707,274.5,40,24,Pinus sylvestris,15.350000000000001,11.4,31.83098865,2,Granada
1707,274.5,40,25,Pinus sylvestris,15,7.3000002,31.83098865,2,Granada
1707,274.5,40,26,Pinus sylvestris,12.65,8,31.83098865,2,Granada
1707,274.5,40,27,Pinus sylvestris,23.05,8.8000002,14.14710607,2,Granada
1707,274.5,40,28,Pinus sylvestris,14.75,8.5,31.83098865,2,Granada
1707,274.5,40,29,Pinus sylvestris,18.95,8,31.83098865,2,Granada
1707,274.5,40,30,Pinus sylvestris,12.5,4.6999998,31.83098865,3,Granada
1707,274.5,40,31,Pinus sylvestris,13.100000000000001,8.1000004,31.83098865,3,Granada
1707,274.5,40,32,Pinus sylvestris,10.350000000000001,7.3000002,127.3239546,2,Granada
1707,274.5,40,33,Pinus sylvestris,12.8,5.3000002,31.83098865,3,Granada
1707,274.5,40,34,Pinus sylvestris,22.3,13.3,31.83098865,2,Granada
1707,274.5,40,35,Pinus sylvestris,13,8,31.83098865,3,Granada
1707,274.5,40,36,Pinus sylvestris,26.200000000000003,11.3,14.14710607,2,Granada
1707,274.5,40,37,Pinus sylvestris,26.8,11.8,14.14710607,2,Granada
1707,274.5,40,38,Pinus sylvestris,14.350000000000001,13,31.83098865,2,Granada
1707,274.5,40,39,Pinus sylvestris,12.850000000000001,11.3,31.83098865,3,Granada
1707,274.5,40,40,Pinus sylvestris,23.85,13.8,14.14710607,2,Granada
1707,72,27,1,Pinus sylvestris,24.05,12.1,14.14710607,2,Granada
1707,72,27,2,Pinus sylvestris,23.1,10.6,14.14710607,2,Granada
1707,72,27,3,Pinus sylvestris,22.5,13,14.14710607,2,Granada
1707,72,27,4,Pinus sylvestris,20.55,10,31.83098865,2,Granada
1707,72,27,5,Pinus sylvestris,15.200000000000001,10.1,31.83098865,2,Granada
1707,72,27,6,Pinus sylvestris,18.95,8.3000002,31.83098865,3,Granada
1707,72,27,7,Pinus sylvestris,24,9.1000004,14.14710607,2,Granada
1707,72,27,8,Pinus sylvestris,17.5,9.8000002,31.83098865,2,Granada
1707,72,27,9,Pinus sylvestris,15.55,8.3999996,31.83098865,3,Granada
1707,72,27,10,Pinus sylvestris,23.5,11,14.14710607,2,Granada
1707,72,27,11,Pinus sylvestris,20.700000000000003,9.8000002,31.83098865,2,Granada
1707,72,27,12,Pinus sylvestris,18.45,9.1999998,31.83098865,2,Granada
1707,72,27,13,Pinus sylvestris,13.100000000000001,8.6000004,31.83098865,2,Granada
1707,72,27,14,Pinus sylvestris,26.200000000000003,8.3000002,14.14710607,2,Granada
1707,72,27,15,Pinus sylvestris,22.75,6.3000002,14.14710607,2,Granada
1707,72,27,16,Pinus sylvestris,17.150000000000002,7.5999999,31.83098865,2,Granada
1707,72,27,17,Pinus sylvestris,16.95,8.8000002,31.83098865,2,Granada
1707,72,27,18,Pinus sylvestris,16.900000000000002,7.0999999,31.83098865,2,Granada
1707,72,27,19,Pinus sylvestris,13.05,7,31.83098865,2,Granada
1707,72,27,20,Pinus sylvestris,21.85,7.9000001,31.83098865,2,Granada
1707,72,27,21,Pinus sylvestris,12.600000000000001,6.9000001,31.83098865,2,Granada
1707,72,27,22,Pinus sylvestris,12.9,7.3000002,31.83098865,2,Granada
1707,72,27,23,Pinus sylvestris,27,10.9,14.14710607,2,Granada
1707,72,27,24,Pinus sylvestris,12.5,2.4000001,31.83098865,4,Granada
1707,72,27,25,Pinus sylvestris,19.650000000000002,9.5,31.83098865,2,Granada
1707,72,27,26,Pinus sylvestris,16.55,9,31.83098865,2,Granada
1707,72,27,27,Pinus sylvestris,23.700000000000003,10.5,14.14710607,2,Granada
1707,72,27,28,Pinus sylvestris,17.25,9.5,31.83098865,2,Granada
1707,72,27,29,Pinus sylvestris,14.100000000000001,7.1999998,31.83098865,2,Granada
1707,72,27,30,Pinus sylvestris,25.450000000000003,10.4,14.14710607,2,Granada
1707,72,27,31,Pinus sylvestris,20.950000000000003,9,31.83098865,2,Granada
1707,72,27,32,Pinus sylvestris,18.400000000000002,8.8000002,31.83098865,2,Granada
1707,72,27,33,Pinus sylvestris,23.950000000000003,8.1999998,14.14710607,2,Granada
1707,72,27,34,Pinus sylvestris,16.95,8.3999996,31.83098865,2,Granada
1707,72,27,35,Pinus sylvestris,15,8.8000002,31.83098865,2,Granada
1707,72,27,36,Pinus sylvestris,20.6,9.1999998,31.83098865,2,Granada
1707,72,27,37,Pinus sylvestris,21,8.8000002,31.83098865,2,Granada
1707,72,27,38,Pinus sylvestris,26.35,9.8000002,14.14710607,2,Granada
1707,72,27,39,Pinus sylvestris,15.600000000000001,8.8000002,31.83098865,2,Granada
1707,72,27,40,Pinus sylvestris,10.450000000000001,7.8000002,127.3239546,3,Granada
1707,72,27,41,Pinus sylvestris,25.75,10,14.14710607,2,Granada
1707,72,27,42,Pinus sylvestris,23.450000000000003,11,14.14710607,2,Granada
1707,72,27,43,Pinus sylvestris,23.55,9.8999996,14.14710607,2,Granada
1707,72,27,44,Pinus sylvestris,17.45,9,31.83098865,2,Granada
1709,132.3,27,1,Pinus sylvestris,22.950000000000003,10.3,14.14710607,2,Granada
1709,132.3,27,2,Pinus sylvestris,23.400000000000002,11.6,14.14710607,2,Granada
1709,132.3,27,3,Pinus sylvestris,20.700000000000003,11.1,31.83098865,2,Granada
1709,132.3,27,4,Pinus sylvestris,25.3,12.3,14.14710607,2,Granada
1709,132.3,27,5,Pinus sylvestris,17.95,11,31.83098865,2,Granada
1709,132.3,27,6,Pinus sylvestris,23.450000000000003,12.6,14.14710607,2,Granada
1709,132.3,27,7,Pinus sylvestris,17.1,12,31.83098865,2,Granada
1709,132.3,27,8,Pinus sylvestris,27.900000000000002,12,14.14710607,2,Granada
1709,132.3,27,9,Pinus sylvestris,24.35,12.6,14.14710607,2,Granada
1709,132.3,27,10,Pinus sylvestris,24.75,11.8,14.14710607,2,Granada
1709,132.3,27,11,Pinus sylvestris,12.950000000000001,11.5,31.83098865,2,Granada
1709,132.3,27,12,Pinus sylvestris,22.85,14.2,14.14710607,2,Granada
1709,132.3,27,13,Pinus sylvestris,16.3,12,31.83098865,2,Granada
1709,132.3,27,14,Pinus sylvestris,22.8,13,14.14710607,2,Granada
1709,132.3,27,15,Pinus sylvestris,15.55,10.7,31.83098865,2,Granada
1709,132.3,27,16,Pinus sylvestris,15.700000000000001,11,31.83098865,2,Granada
1709,132.3,27,17,Pinus sylvestris,27.400000000000002,13,14.14710607,2,Granada
1709,132.3,27,18,Pinus sylvestris,15.25,12.4,31.83098865,2,Granada
1709,132.3,27,19,Pinus sylvestris,21.3,12.2,31.83098865,2,Granada
1709,132.3,27,20,Pinus sylvestris,17.2,11.9,31.83098865,2,Granada
1709,132.3,27,21,Pinus sylvestris,28.450000000000003,12.8,14.14710607,2,Granada
1709,132.3,27,22,Pinus sylvestris,27,13.7,14.14710607,2,Granada
1709,132.3,27,23,Pinus sylvestris,24.150000000000002,13.3,14.14710607,2,Granada
1709,132.3,27,24,Pinus sylvestris,22.1,9.6999998,31.83098865,2,Granada
1710,351,40,1,Quercus ilex ssp. ballota,13.450000000000001,5,31.83098865,3,Granada
1710,351,40,2,Quercus ilex ssp. ballota,17.95,5.1999998,31.83098865,3,Granada
1710,351,40,3,Quercus ilex ssp. ballota,8.9,3.3,127.3239546,3,Granada
1710,351,40,4,Quercus ilex ssp. ballota,8.450000000000001,5.3000002,127.3239546,3,Granada
1710,351,40,5,Quercus ilex ssp. ballota,7.75,4.0999999,127.3239546,3,Granada
1710,351,40,6,Quercus ilex ssp. ballota,13.55,4.0999999,31.83098865,3,Granada
1710,351,40,7,Quercus ilex ssp. ballota,15,4.0999999,31.83098865,3,Granada
1710,351,40,8,Quercus ilex ssp. ballota,9.65,3.8,127.3239546,3,Granada
1710,351,40,9,Quercus ilex ssp. ballota,8.700000000000001,4.5,127.3239546,3,Granada
1710,351,40,10,Quercus ilex ssp. ballota,16.45,6,31.83098865,3,Granada
1710,351,40,11,Quercus ilex ssp. ballota,11.3,4.0999999,127.3239546,3,Granada
1710,351,40,12,Quercus ilex ssp. ballota,14.200000000000001,4.8000002,31.83098865,3,Granada
1710,351,40,13,Quercus ilex ssp. ballota,10.600000000000001,3.5999999,127.3239546,3,Granada
1710,351,40,14,Quercus ilex ssp. ballota,8.65,NA,127.3239546,6,Granada
1710,351,40,15,Quercus ilex ssp. ballota,9.55,4.5999999,127.3239546,3,Granada
1710,351,40,16,Quercus ilex ssp. ballota,7.550000000000001,3.5999999,127.3239546,3,Granada
1710,351,40,17,Quercus ilex ssp. ballota,8.85,2.5,127.3239546,3,Granada
1710,351,40,18,Quercus ilex ssp. ballota,9.35,4.0999999,127.3239546,3,Granada
1710,351,40,19,Quercus ilex ssp. ballota,9.55,2,127.3239546,3,Granada
1710,351,40,20,Quercus ilex ssp. ballota,7.95,2,127.3239546,3,Granada
1711,49.5,40,1,Quercus pyrenaica,24.400000000000002,18.200001,14.14710607,2,Granada
1711,49.5,40,4,Quercus pyrenaica,23.400000000000002,12.9,14.14710607,2,Granada
1711,49.5,40,5,Quercus pyrenaica,23.400000000000002,13.3,14.14710607,2,Granada
1711,49.5,40,6,Quercus pyrenaica,18.900000000000002,12,31.83098865,2,Granada
1711,49.5,40,7,Quercus pyrenaica,16.45,11.8,31.83098865,2,Granada
1711,49.5,40,8,Quercus pyrenaica,14.850000000000001,10.2,31.83098865,2,Granada
1711,49.5,40,10,Quercus pyrenaica,20.1,12.5,31.83098865,2,Granada
1711,49.5,40,11,Quercus pyrenaica,18.75,12,31.83098865,2,Granada
1711,49.5,40,12,Quercus pyrenaica,10,7.4000001,127.3239546,2,Granada
1711,49.5,40,13,Quercus pyrenaica,12.5,10.7,31.83098865,2,Granada
1711,49.5,40,15,Quercus pyrenaica,8.4,5.8000002,127.3239546,3,Granada
1711,49.5,40,16,Quercus pyrenaica,15,9.6999998,31.83098865,2,Granada
1711,49.5,40,17,Quercus pyrenaica,9.4,9.3000002,127.3239546,3,Granada
1711,49.5,40,18,Quercus pyrenaica,19.85,12.2,31.83098865,2,Granada
1711,49.5,40,19,Quercus pyrenaica,29.150000000000002,13.1,14.14710607,2,Granada
1711,49.5,40,20,Quercus pyrenaica,12.05,8.3999996,127.3239546,2,Granada
1711,49.5,40,21,Quercus pyrenaica,20.8,12.3,31.83098865,2,Granada
1711,49.5,40,22,Quercus pyrenaica,22.25,12.3,31.83098865,2,Granada
1711,49.5,40,26,Quercus pyrenaica,16,8.1000004,31.83098865,2,Granada
1711,49.5,40,29,Quercus pyrenaica,22.55,14,14.14710607,2,Granada
1711,49.5,40,2,Quercus ilex ssp. ballota,13.350000000000001,7.4000001,31.83098865,2,Granada
1711,49.5,40,3,Quercus ilex ssp. ballota,13.8,3.5,31.83098865,5,Granada
1711,49.5,40,9,Quercus ilex ssp. ballota,11.3,4.6999998,127.3239546,3,Granada
1711,49.5,40,14,Quercus ilex ssp. ballota,17.8,4.5999999,31.83098865,3,Granada
1711,49.5,40,23,Quercus ilex ssp. ballota,17,5.1999998,31.83098865,3,Granada
1711,49.5,40,24,Quercus ilex ssp. ballota,14.55,4.9000001,31.83098865,3,Granada
1711,49.5,40,25,Quercus ilex ssp. ballota,19.650000000000002,4.0999999,31.83098865,3,Granada
1711,49.5,40,27,Quercus ilex ssp. ballota,14.65,5.1999998,31.83098865,3,Granada
1711,49.5,40,28,Salix spp.,23.950000000000003,8.6000004,14.14710607,2,Granada
1712,221.4,40,1,Quercus pyrenaica,18.55,9.1000004,31.83098865,2,Granada
1712,221.4,40,2,Quercus pyrenaica,24.3,8.6999998,14.14710607,2,Granada
1712,221.4,40,4,Quercus pyrenaica,26.950000000000003,9.3999996,14.14710607,2,Granada
1712,221.4,40,5,Quercus pyrenaica,17.900000000000002,7.5999999,31.83098865,2,Granada
1712,221.4,40,6,Quercus pyrenaica,13.3,6.3000002,31.83098865,2,Granada
1712,221.4,40,7,Quercus pyrenaica,15.200000000000001,9.1999998,31.83098865,2,Granada
1712,221.4,40,8,Quercus pyrenaica,17.8,8.8999996,31.83098865,2,Granada
1712,221.4,40,10,Quercus pyrenaica,18.7,8,31.83098865,2,Granada
1712,221.4,40,11,Quercus pyrenaica,25.700000000000003,8.6999998,14.14710607,2,Granada
1712,221.4,40,3,NA,NA,NA,NA,NA,Granada
1712,221.4,40,9,NA,NA,NA,NA,NA,Granada
