EVI,NDVI,Specie,date,elev_code,sp_code
NA,NA,Pinus_halepensis,20090606,medium,halepensis
NA,NA,Pinus_halepensis,20090606,low,halepensis
NA,NA,Pinus_halepensis,20090606,high,halepensis
NA,NA,Pinus_nigra,20090606,low,nigra
NA,NA,Pinus_nigra,20090606,high,nigra
NA,NA,Pinus_nigra,20090606,medium,nigra
NA,NA,Pinus_pinaster,20090606,low,pinaster
NA,NA,Pinus_pinaster,20090606,medium,pinaster
NA,NA,Pinus_pinaster,20090606,high,pinaster
NA,NA,Pinus_sylvestris,20090606,low,sylvestris
NA,NA,Pinus_sylvestris,20090606,medium,sylvestris
NA,NA,Pinus_sylvestris,20090606,high,sylvestris
NA,NA,Pinus_halepensis,20090622,medium,halepensis
NA,NA,Pinus_halepensis,20090622,low,halepensis
NA,NA,Pinus_halepensis,20090622,high,halepensis
NA,NA,Pinus_nigra,20090622,low,nigra
NA,NA,Pinus_nigra,20090622,high,nigra
NA,NA,Pinus_nigra,20090622,medium,nigra
NA,NA,Pinus_pinaster,20090622,low,pinaster
NA,NA,Pinus_pinaster,20090622,medium,pinaster
NA,NA,Pinus_pinaster,20090622,high,pinaster
NA,NA,Pinus_sylvestris,20090622,low,sylvestris
NA,NA,Pinus_sylvestris,20090622,medium,sylvestris
NA,NA,Pinus_sylvestris,20090622,high,sylvestris
NA,NA,Pinus_halepensis,20090708,medium,halepensis
NA,NA,Pinus_halepensis,20090708,low,halepensis
NA,NA,Pinus_halepensis,20090708,high,halepensis
NA,NA,Pinus_nigra,20090708,low,nigra
NA,NA,Pinus_nigra,20090708,high,nigra
NA,NA,Pinus_nigra,20090708,medium,nigra
NA,NA,Pinus_pinaster,20090708,low,pinaster
NA,NA,Pinus_pinaster,20090708,medium,pinaster
NA,NA,Pinus_pinaster,20090708,high,pinaster
NA,NA,Pinus_sylvestris,20090708,low,sylvestris
NA,NA,Pinus_sylvestris,20090708,medium,sylvestris
NA,NA,Pinus_sylvestris,20090708,high,sylvestris
NA,NA,Pinus_halepensis,20090724,medium,halepensis
NA,NA,Pinus_halepensis,20090724,low,halepensis
NA,NA,Pinus_halepensis,20090724,high,halepensis
NA,NA,Pinus_nigra,20090724,low,nigra
NA,NA,Pinus_nigra,20090724,high,nigra
NA,NA,Pinus_nigra,20090724,medium,nigra
NA,NA,Pinus_pinaster,20090724,low,pinaster
NA,NA,Pinus_pinaster,20090724,medium,pinaster
NA,NA,Pinus_pinaster,20090724,high,pinaster
NA,NA,Pinus_sylvestris,20090724,low,sylvestris
NA,NA,Pinus_sylvestris,20090724,medium,sylvestris
NA,NA,Pinus_sylvestris,20090724,high,sylvestris
NA,NA,Pinus_halepensis,20091028,medium,halepensis
NA,NA,Pinus_halepensis,20091028,low,halepensis
NA,NA,Pinus_halepensis,20091028,high,halepensis
NA,NA,Pinus_nigra,20091028,low,nigra
NA,NA,Pinus_nigra,20091028,high,nigra
NA,NA,Pinus_nigra,20091028,medium,nigra
NA,NA,Pinus_pinaster,20091028,low,pinaster
NA,NA,Pinus_pinaster,20091028,medium,pinaster
NA,NA,Pinus_pinaster,20091028,high,pinaster
NA,NA,Pinus_sylvestris,20091028,low,sylvestris
NA,NA,Pinus_sylvestris,20091028,medium,sylvestris
NA,NA,Pinus_sylvestris,20091028,high,sylvestris
NA,NA,Pinus_halepensis,20091113,medium,halepensis
NA,NA,Pinus_halepensis,20091113,low,halepensis
NA,NA,Pinus_halepensis,20091113,high,halepensis
NA,NA,Pinus_nigra,20091113,low,nigra
NA,NA,Pinus_nigra,20091113,high,nigra
NA,NA,Pinus_nigra,20091113,medium,nigra
NA,NA,Pinus_pinaster,20091113,low,pinaster
NA,NA,Pinus_pinaster,20091113,medium,pinaster
NA,NA,Pinus_pinaster,20091113,high,pinaster
NA,NA,Pinus_sylvestris,20091113,low,sylvestris
NA,NA,Pinus_sylvestris,20091113,medium,sylvestris
NA,NA,Pinus_sylvestris,20091113,high,sylvestris
NA,NA,Pinus_halepensis,20091215,medium,halepensis
NA,NA,Pinus_halepensis,20091215,low,halepensis
NA,NA,Pinus_halepensis,20091215,high,halepensis
NA,NA,Pinus_nigra,20091215,low,nigra
NA,NA,Pinus_nigra,20091215,high,nigra
NA,NA,Pinus_nigra,20091215,medium,nigra
NA,NA,Pinus_pinaster,20091215,low,pinaster
NA,NA,Pinus_pinaster,20091215,medium,pinaster
NA,NA,Pinus_pinaster,20091215,high,pinaster
NA,NA,Pinus_sylvestris,20091215,low,sylvestris
NA,NA,Pinus_sylvestris,20091215,medium,sylvestris
NA,NA,Pinus_sylvestris,20091215,high,sylvestris
NA,NA,Pinus_halepensis,20100116,medium,halepensis
NA,NA,Pinus_halepensis,20100116,low,halepensis
NA,NA,Pinus_halepensis,20100116,high,halepensis
NA,NA,Pinus_nigra,20100116,low,nigra
NA,NA,Pinus_nigra,20100116,high,nigra
NA,NA,Pinus_nigra,20100116,medium,nigra
NA,NA,Pinus_pinaster,20100116,low,pinaster
NA,NA,Pinus_pinaster,20100116,medium,pinaster
NA,NA,Pinus_pinaster,20100116,high,pinaster
NA,NA,Pinus_sylvestris,20100116,low,sylvestris
NA,NA,Pinus_sylvestris,20100116,medium,sylvestris
NA,NA,Pinus_sylvestris,20100116,high,sylvestris
NA,NA,Pinus_halepensis,20100508,medium,halepensis
NA,NA,Pinus_halepensis,20100508,low,halepensis
NA,NA,Pinus_halepensis,20100508,high,halepensis
NA,NA,Pinus_nigra,20100508,low,nigra
NA,NA,Pinus_nigra,20100508,high,nigra
NA,NA,Pinus_nigra,20100508,medium,nigra
NA,NA,Pinus_pinaster,20100508,low,pinaster
NA,NA,Pinus_pinaster,20100508,medium,pinaster
NA,NA,Pinus_pinaster,20100508,high,pinaster
NA,NA,Pinus_sylvestris,20100508,low,sylvestris
NA,NA,Pinus_sylvestris,20100508,medium,sylvestris
NA,NA,Pinus_sylvestris,20100508,high,sylvestris
NA,NA,Pinus_halepensis,20100524,medium,halepensis
NA,NA,Pinus_halepensis,20100524,low,halepensis
NA,NA,Pinus_halepensis,20100524,high,halepensis
NA,NA,Pinus_nigra,20100524,low,nigra
NA,NA,Pinus_nigra,20100524,high,nigra
NA,NA,Pinus_nigra,20100524,medium,nigra
NA,NA,Pinus_pinaster,20100524,low,pinaster
NA,NA,Pinus_pinaster,20100524,medium,pinaster
NA,NA,Pinus_pinaster,20100524,high,pinaster
NA,NA,Pinus_sylvestris,20100524,low,sylvestris
NA,NA,Pinus_sylvestris,20100524,medium,sylvestris
NA,NA,Pinus_sylvestris,20100524,high,sylvestris
NA,NA,Pinus_halepensis,20100727,medium,halepensis
NA,NA,Pinus_halepensis,20100727,low,halepensis
NA,NA,Pinus_halepensis,20100727,high,halepensis
NA,NA,Pinus_nigra,20100727,low,nigra
NA,NA,Pinus_nigra,20100727,high,nigra
NA,NA,Pinus_nigra,20100727,medium,nigra
NA,NA,Pinus_pinaster,20100727,low,pinaster
NA,NA,Pinus_pinaster,20100727,medium,pinaster
NA,NA,Pinus_pinaster,20100727,high,pinaster
NA,NA,Pinus_sylvestris,20100727,low,sylvestris
NA,NA,Pinus_sylvestris,20100727,medium,sylvestris
NA,NA,Pinus_sylvestris,20100727,high,sylvestris
NA,NA,Pinus_halepensis,20100812,medium,halepensis
